elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1952.387,-0.9921340000000001,-0.059026999999999996,21.6953435,0.353753,0.18561149999999998,0.029012500000000004,0.0025535,0.026459000000000003,0.156599,0.183058,400.0320295,0.16895913154533848,0.013135226516307386,61.0,0
1953.387,-0.996367,-0.073433,21.69495,0.354869,0.18537,0.028938000000000002,0.002564,0.026374,0.15643200000000002,0.182806,400.488187,0.16859614020059704,0.010958609514820417,62.0,0
1954.387,-0.9975155,-0.07553299999999999,21.6938015,0.3554925,0.1852205,0.0286965,0.0025245,0.026172,0.156524,0.18269600000000003,399.79511049999996,0.16720651653090562,0.002625963161299927,63.0,0
1955.387,-0.998664,-0.077633,21.692653,0.356116,0.185071,0.028455,0.002485,0.02597,0.156616,0.18258600000000003,399.102034,0.16581852544742906,0.0056968936615245935,64.0,0
1956.387,-0.9976795,-0.0720875,21.693539,0.3583475,0.1852115,0.028580500000000002,0.0024405,0.02614,0.156631,0.18277100000000002,399.322451,0.16688799223658005,0.0007159854043659042,65.0,0
1957.387,-0.996695,-0.066542,21.694425,0.360579,0.185352,0.028706,0.002396,0.02631,0.15664599999999998,0.18295599999999998,399.542868,0.16795725420850705,0.007127636317964869,66.0,0
1958.387,-0.996367,-0.06687,21.6928825,0.3594305,0.185382,0.0286615,0.0023815,0.026279999999999998,0.15672049999999998,0.18300049999999998,399.34838249999996,0.16768599075429982,0.005501050299143495,67.0,0
1959.387,-0.996039,-0.067198,21.69134,0.358282,0.185412,0.028617,0.002367,0.02625,0.156795,0.18304499999999999,399.153897,0.1674149850761499,0.0038760099914170176,68.0,0
1960.387,-1.0029625,-0.0653935,21.693309,0.3603825,0.185404,0.028588500000000003,0.0023775000000000003,0.026210999999999998,0.1568155,0.18302649999999998,399.1633265,0.16714440125879612,0.00225349930152996,69.0,0
1961.387,-1.009886,-0.063589,21.695278,0.362483,0.185396,0.028560000000000002,0.002388,0.026172,0.156836,0.183008,399.172756,0.16687388817689702,0.0006314127649882373,70.0,0
1962.387,-1.01238,-0.061751,21.692981,0.3607435,0.1855495,0.028761000000000002,0.0023870000000000002,0.026374,0.1567885,0.1831625,399.0242395,0.16821279486190083,0.008659943186450025,71.0,0
1963.387,-1.014874,-0.059913,21.690684,0.359004,0.185703,0.028961999999999998,0.002386,0.026576,0.15674100000000002,0.183317,398.875723,0.16955251304691785,0.0166933396322706,72.0,0
1964.387,-1.0209445000000001,-0.058304999999999996,21.693013999999998,0.36094,0.185589,0.028789,0.0023895,0.0263995,0.1568,0.18319950000000002,399.65130899999997,0.16836308441910447,0.009561129427098303,73.0,0
1965.387,-1.027015,-0.056697,21.695344,0.362876,0.185475,0.028616,0.002393,0.026223,0.156859,0.183082,400.426895,0.1671745505546347,0.0024342845209457398,74.0,0
1966.387,-1.0181550000000001,-0.0596175,21.696295499999998,0.364386,0.18538549999999998,0.028860999999999998,0.002443,0.026418,0.1565245,0.1829425,400.18526099999997,0.1687776113157281,0.012046770762175862,75.0,0
1967.387,-1.009295,-0.062538,21.697247,0.365896,0.185296,0.029106,0.002493,0.026613,0.15619,0.182803,399.943627,0.17038753833447512,0.02170042937118266,76.0,0
1968.387,-1.012212,-0.056097499999999995,21.6957695,0.367458,0.1854385,0.029165999999999997,0.002552,0.026614,0.15627249999999998,0.1828865,399.7904525,0.1703039862804634,0.021199423427361586,77.0,0
1969.387,-1.015129,-0.049657,21.694292,0.36902,0.185581,0.029226,0.002611,0.026615,0.156355,0.18297,399.637278,0.17022052239760546,0.020698946187144962,78.0,0
1970.387,-1.0180865,-0.052166500000000005,21.6970145,0.368981,0.185306,0.029035,0.00253,0.026505,0.156271,0.182776,399.7419645,0.1696081191768199,0.017026772507420462,79.0,0
1971.387,-1.021044,-0.054676,21.699737,0.368942,0.185031,0.028843999999999998,0.002449,0.026395,0.156187,0.182582,399.846651,0.1689950572387123,0.013350648939239873,80.0,0
1972.387,-1.01051,-0.051191,21.6971465,0.3685675,0.18511650000000002,0.0289385,0.002517,0.0264215,0.15617799999999998,0.1825995,399.16080750000003,0.16917447288047688,0.014426484883691026,81.0,0
1973.387,-0.999976,-0.047706,21.694556,0.368193,0.185202,0.029033,0.002585,0.026448,0.156169,0.182617,398.474964,0.16935390920151117,0.015502444827930839,82.0,0
1974.387,-1.004728,-0.0465135,21.694654,0.369329,0.184987,0.028958499999999998,0.0025465,0.026411999999999998,0.15602850000000001,0.1824405,398.8590805,0.1692756818422157,0.015033367527078845,83.0,0
1975.387,-1.00948,-0.045321,21.694752,0.370465,0.184772,0.028884,0.002508,0.026376,0.155888,0.18226399999999998,399.243197,0.16919731347304814,0.014563444684068783,84.0,0
1976.387,-1.0112299999999999,-0.0425895,21.691803,0.3687855,0.1851205,0.0287995,0.0025405000000000002,0.026258999999999998,0.156321,0.18258,398.539318,0.16798019472627013,0.007265195303074012,85.0,0
1977.387,-1.01298,-0.039858,21.688854,0.367106,0.185469,0.028714999999999997,0.002573,0.026142,0.156754,0.182896,397.835439,0.16676980000637937,7.265426809066611e-06,86.0,0
1978.387,-1.0153029999999998,-0.041768,21.693050999999997,0.370658,0.1853435,0.028679999999999997,0.002476,0.026203999999999998,0.1566635,0.18286750000000002,397.8561665,0.16726188766440384,0.0029579869197442488,87.0,0
1979.387,-1.017626,-0.043678,21.697248,0.37421,0.185218,0.028645,0.002379,0.026266,0.156573,0.182839,397.876894,0.16775454417719418,0.005912119455319331,88.0,0
