Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 11:09:31.744,0.405048,0.596345,0.661439,1499.924074,-1.243725,-1.121548,-1.086407,24.872743,1.003,1652.901,27.548350000000003
2021-12-07 11:09:32.743,0.405166,0.596171,0.661945,1500.540191,-1.28846,-1.126046,-1.085196,24.872333,0.999,1653.9,27.565
2021-12-07 11:09:33.743,0.405912,0.59573,0.661275,1501.181405,-1.24541,-1.120533,-1.082308,24.877715,1.0,1654.9,27.581666666666667
2021-12-07 11:09:34.744,0.405996,0.598182,0.662469,1501.120112,-1.215879,-1.104389,-1.070889,24.876009,1.001,1655.901,27.59835
2021-12-07 11:09:35.744,0.405413,0.59647,0.66291,1501.756611,-1.231235,-1.104389,-1.07102,24.869576,1.0,1656.901,27.61501666666667
2021-12-07 11:09:36.739,0.404605,0.596438,0.661827,1500.455443,-1.25299,-1.123007,-1.079029,24.882068,0.995,1657.896,27.6316
2021-12-07 11:09:37.742,0.405192,0.597391,0.662049,1500.520975,-1.26552,-1.127462,-1.068462,24.882162,1.003,1658.899,27.648316666666666
2021-12-07 11:09:38.744,0.404356,0.595699,0.660583,1500.643705,-1.210363,-1.112699,-1.069559,24.879158,1.002,1659.901,27.665016666666666
2021-12-07 11:09:39.739,0.40431,0.59506,0.659675,1498.560042,-1.233071,-1.101373,-1.076127,24.872832,0.995,1660.896,27.6816
2021-12-07 11:09:40.743,0.404653,0.594468,0.659505,1498.525164,-1.27637,-1.119095,-1.086896,24.870002,1.004,1661.9,27.698333333333334
2021-12-07 11:09:41.744,0.406396,0.598416,0.663391,1499.324877,-1.270415,-1.122402,-1.080836,24.867224,1.001,1662.901,27.715016666666667
2021-12-07 11:09:42.739,0.405835,0.597197,0.662491,1501.090402,-1.221727,-1.103747,-1.069267,24.871909,0.995,1663.896,27.7316
2021-12-07 11:09:43.743,0.404669,0.59577,0.662094,1501.197202,-1.238198,-1.104976,-1.065193,24.869741,1.004,1664.9,27.748333333333335
2021-12-07 11:09:44.743,0.405793,0.596979,0.662364,1501.934271,-1.281036,-1.119779,-1.079656,24.868273,1.0,1665.9,27.765
2021-12-07 11:09:45.744,0.403743,0.593278,0.65816,1501.072964,-1.26641,-1.124734,-1.079683,24.874302,1.001,1666.901,27.781683333333334
2021-12-07 11:09:46.743,0.404817,0.595356,0.660892,1497.996474,-1.221669,-1.110515,-1.070644,24.877846,0.999,1667.9,27.798333333333336
2021-12-07 11:09:47.743,0.405549,0.596664,0.661863,1498.71556,-1.199604,-1.09927,-1.065507,24.870627,1.0,1668.9,27.815
2021-12-07 11:09:48.743,0.405321,0.597194,0.661611,1501.510363,-1.243012,-1.112174,-1.068903,24.867355,1.0,1669.9,27.831666666666667
2021-12-07 11:09:49.742,0.404512,0.596049,0.661903,1503.088844,-1.264499,-1.121026,-1.074061,24.865363,0.999,1670.899,27.848316666666665
2021-12-07 11:09:50.743,0.405738,0.59709,0.6611,1501.610452,-1.255779,-1.102945,-1.062751,24.876271,1.001,1671.9,27.865000000000002
2021-12-07 11:09:51.743,0.40494,0.595698,0.660439,1500.398746,-1.203017,-1.104258,-1.059469,24.873515,1.0,1672.9,27.881666666666668
2021-12-07 11:09:52.743,0.405523,0.596727,0.661954,1500.130002,-1.222573,-1.115808,-1.068395,24.86997,1.0,1673.9,27.898333333333333
2021-12-07 11:09:53.742,0.405418,0.596376,0.661587,1500.653346,-1.250529,-1.123552,-1.072333,24.863013,0.999,1674.899,27.914983333333332
2021-12-07 11:09:54.743,0.405586,0.596927,0.66167,1500.870227,-1.256304,-1.10557,-1.068395,24.864457,1.001,1675.9,27.93166666666667
2021-12-07 11:09:55.743,0.404851,0.595189,0.660778,1500.610913,-1.225985,-1.106227,-1.059469,24.850542,1.0,1676.9,27.948333333333334
2021-12-07 11:09:56.743,0.405959,0.597105,0.662441,1500.695779,-1.247773,-1.114102,-1.064982,24.861831,1.0,1677.9,27.965
2021-12-07 11:09:57.742,0.406159,0.597725,0.661559,1501.718893,-1.259979,-1.111608,-1.068395,24.857368,0.999,1678.899,27.98165
2021-12-07 11:09:58.739,0.405741,0.596802,0.661251,1501.922879,-1.216046,-1.10841,-1.067009,24.854517,0.997,1679.896,27.998266666666666
2021-12-07 11:09:59.743,0.404611,0.594918,0.659633,1501.544708,-1.217021,-1.103146,-1.04689,24.863072,1.004,1680.9,28.015
2021-12-07 11:10:00.742,0.405423,0.596145,0.660429,1499.57837,-1.267723,-1.112527,-1.062357,24.863669,0.999,1681.899,28.03165
2021-12-07 11:10:01.742,0.405702,0.597063,0.661881,1499.988558,-1.272185,-1.115021,-1.068789,24.858024,1.0,1682.899,28.048316666666665
2021-12-07 11:10:02.743,0.404116,0.594554,0.659998,1501.836763,-1.232417,-1.098483,-1.056581,24.852117,1.001,1683.9,28.065
2021-12-07 11:10:03.738,0.404484,0.595551,0.660063,1499.417711,-1.2212,-1.09425,-1.062407,24.857924,0.995,1684.895,28.081583333333334
2021-12-07 11:10:04.741,0.405671,0.59656,0.661521,1499.374091,-1.254194,-1.102311,-1.064159,24.857953,1.003,1685.898,28.0983
2021-12-07 11:10:05.741,0.40504,0.596239,0.66076,1499.785821,-1.282554,-1.107408,-1.064982,24.859074,1.0,1686.898,28.114966666666664
2021-12-07 11:10:06.737,0.406028,0.596865,0.660934,1501.070164,-1.238812,-1.115169,-1.06107,24.860598,0.996,1687.894,28.131566666666668
2021-12-07 11:10:07.741,0.405927,0.595827,0.66121,1500.920624,-1.197271,-1.109247,-1.047931,24.865282,1.004,1688.898,28.1483
2021-12-07 11:10:08.742,0.405758,0.596208,0.66202,1500.709369,-1.224245,-1.106976,-1.058014,24.874834,1.001,1689.899,28.164983333333332
2021-12-07 11:10:09.743,0.405618,0.596307,0.661146,1501.751896,-1.253285,-1.115152,-1.06577,24.861569,1.001,1690.9,28.18166666666667
2021-12-07 11:10:10.737,0.405386,0.596606,0.661291,1502.000194,-1.253253,-1.108101,-1.063066,24.860431,0.994,1691.894,28.198233333333334
2021-12-07 11:10:11.741,0.4061,0.597559,0.662712,1501.461205,-1.245165,-1.100871,-1.056176,24.865675,1.004,1692.898,28.214966666666665
2021-12-07 11:10:12.741,0.405145,0.596171,0.662092,1503.194628,-1.226117,-1.087982,-1.046212,24.861569,1.0,1693.898,28.23163333333333
2021-12-07 11:10:13.743,0.40548,0.596769,0.662267,1501.862191,-1.214028,-1.102784,-1.048058,24.876144,1.002,1694.9,28.248333333333335
2021-12-07 11:10:14.738,0.404932,0.596364,0.660977,1502.881555,-1.225025,-1.119841,-1.051721,24.873624,0.995,1695.895,28.264916666666668
2021-12-07 11:10:15.741,0.405095,0.596151,0.660477,1500.168511,-1.242155,-1.126651,-1.058008,24.874575,1.003,1696.898,28.281633333333332
2021-12-07 11:10:16.741,0.404972,0.595709,0.660209,1499.752818,-1.249085,-1.104127,-1.054481,24.867476,1.0,1697.898,28.298299999999998
2021-12-07 11:10:17.741,0.405324,0.596139,0.66234,1499.94141,-1.23806,-1.093758,-1.048312,24.858681,1.0,1698.898,28.314966666666667
2021-12-07 11:10:18.740,0.405345,0.596643,0.66234,1501.101253,-1.213123,-1.09927,-1.042799,24.86787,0.999,1699.897,28.331616666666665
2021-12-07 11:10:19.738,0.406107,0.597491,0.662363,1501.32553,-1.239338,-1.107796,-1.051064,24.866391,0.998,1700.895,28.34825
2021-12-07 11:10:20.741,0.405147,0.596005,0.661201,1503.289779,-1.268457,-1.107545,-1.056307,24.860047,1.003,1701.898,28.364966666666664
2021-12-07 11:10:21.741,0.405964,0.5971,0.66212,1501.718893,-1.240423,-1.098351,-1.046737,24.866951,1.0,1702.898,28.381633333333333
2021-12-07 11:10:22.740,0.404993,0.595819,0.660714,1501.072964,-1.192911,-1.09822,-1.046737,24.855793,0.999,1703.897,28.39828333333333
2021-12-07 11:10:23.741,0.405192,0.596349,0.661008,1500.733498,-1.233729,-1.116333,-1.0554,24.84726,1.001,1704.898,28.414966666666665
