Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 12:16:34.994,0.397073,0.586407,0.647564,1492.907368,-1.409532,-1.232808,-0.964327,25.064987,2.002,5676.151,94.60251666666666
2021-12-07 12:16:36.993,0.397608,0.587127,0.646993,1489.401456,-1.403106,-1.231968,-0.969621,25.075282,1.999,5678.15,94.63583333333332
2021-12-07 12:16:38.994,0.398551,0.588524,0.648679,1492.315208,-1.382894,-1.229999,-0.977496,25.067865,2.001,5680.151,94.66918333333334
2021-12-07 12:16:40.993,0.397438,0.587429,0.646607,1491.94981,-1.398709,-1.238794,-0.977102,25.078892,1.999,5682.15,94.7025
2021-12-07 12:16:42.994,0.39848,0.588799,0.649983,1492.103041,-1.379415,-1.219105,-0.971196,25.076857,2.001,5684.151,94.73585
2021-12-07 12:16:44.993,0.398259,0.588526,0.648913,1494.509951,-1.378825,-1.230853,-0.976774,25.080992,1.999,5686.15,94.76916666666666
2021-12-07 12:16:46.994,0.397695,0.588227,0.64861,1492.7584,-1.382697,-1.234462,-0.974674,25.090838,2.001,5688.151,94.80251666666666
2021-12-07 12:16:48.992,0.398762,0.589569,0.650123,1493.652148,-1.378997,-1.2375,-0.973151,25.087109,1.998,5690.149,94.83581666666667
2021-12-07 12:16:50.991,0.39865,0.588497,0.648633,1493.498624,-1.367669,-1.229474,-0.969358,25.091297,1.999,5692.148,94.86913333333334
2021-12-07 12:16:52.992,0.398703,0.589122,0.650002,1492.819692,-1.372131,-1.219237,-0.964829,25.080861,2.001,5694.149,94.90248333333334
2021-12-07 12:16:54.991,0.397564,0.588004,0.648559,1491.919164,-1.368587,-1.237678,-0.957348,25.089984,1.999,5696.148,94.9358
2021-12-07 12:16:56.992,0.397354,0.58704,0.64753,1492.150189,-1.371541,-1.236562,-0.973165,25.088606,2.001,5698.149,94.96915
2021-12-07 12:16:58.992,0.397356,0.586431,0.646952,1490.747534,-1.370031,-1.22744,-0.976709,25.086506,2.0,5700.149,95.00248333333334
2021-12-07 12:17:00.992,0.397204,0.587739,0.647535,1491.765932,-1.381909,-1.222518,-0.968242,25.084799,2.0,5702.149,95.03581666666668
2021-12-07 12:17:02.992,0.397396,0.587369,0.647218,1490.917267,-1.38939,-1.229868,-0.965092,25.084274,2.0,5704.149,95.06915000000001
2021-12-07 12:17:04.992,0.398146,0.588111,0.648091,1492.468439,-1.377906,-1.226653,-0.97474,25.07666,2.0,5706.149,95.10248333333334
2021-12-07 12:17:06.992,0.39732,0.58709,0.647742,1491.174224,-1.37305,-1.228556,-0.971721,25.074166,2.0,5708.149,95.13581666666667
2021-12-07 12:17:08.991,0.397824,0.588081,0.648058,1492.466814,-1.377795,-1.222224,-0.970498,25.076891,1.999,5710.148,95.16913333333333
2021-12-07 12:17:10.992,0.397217,0.587145,0.647099,1491.704289,-1.363522,-1.226681,-0.976812,25.069541,2.001,5712.149,95.20248333333333
2021-12-07 12:17:12.992,0.396537,0.585439,0.646065,1489.644269,-1.364978,-1.230525,-0.977824,25.06583,2.0,5714.149,95.23581666666668
2021-12-07 12:17:14.990,0.396592,0.585691,0.646638,1489.622362,-1.360724,-1.222421,-0.975292,25.061918,1.998,5716.147,95.26911666666666
2021-12-07 12:17:16.991,0.396965,0.586631,0.646469,1490.299627,-1.364191,-1.22114,-0.973493,25.071803,2.001,5718.148,95.30246666666667
2021-12-07 12:17:18.990,0.39618,0.585702,0.645427,1489.802215,-1.375544,-1.222059,-0.97999,25.070031,1.999,5720.147,95.33578333333334
2021-12-07 12:17:20.991,0.396272,0.584504,0.643929,1488.637657,-1.388078,-1.219105,-0.986225,25.07095,2.001,5722.148,95.36913333333334
2021-12-07 12:17:22.990,0.396868,0.586426,0.646736,1489.538186,-1.3657,-1.216218,-0.978481,25.069374,1.999,5724.147,95.40245
2021-12-07 12:17:24.991,0.395571,0.584245,0.644315,1488.56222,-1.367406,-1.226849,-0.990229,25.076594,2.001,5726.148,95.4358
2021-12-07 12:17:26.990,0.396453,0.58551,0.645845,1486.480632,-1.389718,-1.221468,-0.986947,25.074888,1.999,5728.147,95.46911666666666
2021-12-07 12:17:28.991,0.396122,0.585883,0.645936,1487.923364,-1.371147,-1.219302,-0.980909,25.075741,2.001,5730.148,95.50246666666666
2021-12-07 12:17:30.991,0.395758,0.585155,0.64499,1489.059632,-1.381909,-1.21648,-0.983272,25.071606,2.0,5732.148,95.53580000000001
2021-12-07 12:17:32.991,0.395461,0.583958,0.644172,1486.603217,-1.369572,-1.231246,-0.977496,25.071672,2.0,5734.148,95.56913333333334
2021-12-07 12:17:34.989,0.39579,0.585123,0.645258,1486.393515,-1.365399,-1.222981,-0.989181,25.064244,1.998,5736.146,95.60243333333332
2021-12-07 12:17:36.991,0.39621,0.585067,0.646334,1487.851078,-1.379768,-1.200224,-0.984062,25.067872,2.002,5738.148,95.6358
2021-12-07 12:17:38.991,0.396078,0.584735,0.645642,1487.411807,-1.361631,-1.210508,-0.978415,25.077316,2.0,5740.148,95.66913333333333
2021-12-07 12:17:40.989,0.396008,0.585052,0.644936,1487.207633,-1.356859,-1.216215,-0.983597,25.077516,1.998,5742.146,95.70243333333333
2021-12-07 12:17:42.989,0.396899,0.584964,0.645018,1487.58154,-1.388537,-1.219302,-0.989244,25.073116,2.0,5744.146,95.73576666666666
2021-12-07 12:17:44.989,0.39665,0.584893,0.644499,1486.947398,-1.380465,-1.210443,-0.997185,25.073247,2.0,5746.146,95.7691
2021-12-07 12:17:46.989,0.396676,0.585591,0.645463,1487.727699,-1.368128,-1.214183,-0.994888,25.071475,2.0,5748.146,95.80243333333333
2021-12-07 12:17:48.989,0.395311,0.583725,0.644016,1487.411807,-1.366225,-1.221796,-0.995545,25.072197,2.0,5750.146,95.83576666666666
2021-12-07 12:17:50.989,0.395666,0.584877,0.645564,1487.296294,-1.361041,-1.205127,-0.990294,25.059923,2.0,5752.146,95.86909999999999
2021-12-07 12:17:52.989,0.401147,0.586644,0.645247,1482.876161,-1.367209,-1.20703,-0.991607,25.066224,2.0,5754.146,95.90243333333333
2021-12-07 12:17:54.988,0.40064,0.585597,0.64431,1472.925558,-1.353559,-1.214052,-0.994691,25.062089,1.999,5756.145,95.93575000000001
2021-12-07 12:17:56.989,0.401396,0.587124,0.646938,1473.835516,-1.353297,-1.210574,-0.990819,25.054212,2.001,5758.146,95.9691
2021-12-07 12:17:58.987,0.400421,0.585262,0.645671,1474.889665,-1.387274,-1.211222,-0.995948,25.04795,1.998,5760.144,96.00240000000001
2021-12-07 12:18:00.986,0.400717,0.586552,0.645877,1473.764794,-1.357431,-1.203027,-0.997382,25.052309,1.999,5762.143,96.03571666666667
2021-12-07 12:18:02.987,0.401076,0.58641,0.646304,1476.176419,-1.374428,-1.22009,-1.000992,25.056181,2.001,5764.144,96.06906666666667
2021-12-07 12:18:04.986,0.401543,0.587124,0.646451,1474.776121,-1.358612,-1.207818,-0.995085,25.050996,1.999,5766.143,96.10238333333334
2021-12-07 12:18:06.987,0.400879,0.586906,0.645831,1475.101442,-1.374362,-1.215955,-1.001189,25.051652,2.001,5768.144,96.13573333333333
2021-12-07 12:18:08.986,0.401483,0.586295,0.646148,1475.044865,-1.363141,-1.202239,-0.995545,25.053687,1.999,5770.143,96.16905
2021-12-07 12:18:10.987,0.40063,0.586746,0.64567,1476.3933,-1.361041,-1.220877,-0.992591,25.055591,2.001,5772.144,96.2024
2021-12-07 12:18:12.989,0.401101,0.586806,0.645375,1475.983985,-1.36718,-1.212418,-1.004059,25.057839,2.002,5774.146,96.23576666666666
2021-12-07 12:18:14.987,0.401088,0.586913,0.646228,1476.031791,-1.362968,-1.206033,-0.994305,25.056557,1.998,5776.144,96.26906666666667
2021-12-07 12:18:16.986,0.401053,0.586815,0.646359,1476.869496,-1.383615,-1.203486,-0.996463,25.05093,1.999,5778.143,96.30238333333334
2021-12-07 12:18:18.987,0.401323,0.587411,0.646818,1477.913826,-1.376265,-1.214708,-0.990819,25.048042,2.001,5780.144,96.33573333333334
2021-12-07 12:18:20.986,0.399926,0.586022,0.64476,1475.153305,-1.361303,-1.203289,-0.988194,25.04417,1.999,5782.143,96.36905
2021-12-07 12:18:22.986,0.401582,0.587385,0.646574,1475.546336,-1.365254,-1.205612,-0.988031,25.031119,2.0,5784.143,96.40238333333333
2021-12-07 12:18:24.986,0.401536,0.58668,0.64563,1475.952918,-1.346271,-1.210283,-0.990063,25.039626,2.0,5786.143,96.43571666666666
2021-12-07 12:18:26.987,0.400375,0.585237,0.644434,1474.137264,-1.347784,-1.208408,-0.979465,25.040757,2.001,5788.144,96.46906666666668
2021-12-07 12:18:28.985,0.400461,0.585704,0.645563,1474.426009,-1.350218,-1.201213,-0.968922,25.041232,1.998,5790.142,96.50236666666666
2021-12-07 12:18:30.987,0.401174,0.58614,0.645465,1474.305916,-1.369753,-1.188899,-0.972417,25.047957,2.002,5792.144,96.53573333333334
2021-12-07 12:18:32.987,0.401404,0.586678,0.645698,1473.939242,-1.330722,-1.205849,-0.974346,25.056444,2.0,5794.144,96.56906666666667
2021-12-07 12:18:34.986,0.400902,0.586382,0.645733,1475.131225,-1.354355,-1.195698,-0.963932,25.059488,1.999,5796.143,96.60238333333334
2021-12-07 12:18:36.985,0.401263,0.58697,0.64589,1473.382895,-1.366684,-1.201386,-0.965355,25.072,1.999,5798.142,96.6357
2021-12-07 12:18:38.986,0.400283,0.586158,0.645771,1475.759158,-1.383878,-1.191279,-0.962336,25.069899,2.001,5800.143,96.66905
2021-12-07 12:18:40.985,0.400874,0.586085,0.64431,1475.195739,-1.343519,-1.20342,-0.974871,25.082174,1.999,5802.142,96.70236666666666
2021-12-07 12:18:42.986,0.400627,0.584901,0.64431,1471.553549,-1.368128,-1.193708,-0.961154,25.082239,2.001,5804.143,96.73571666666666
2021-12-07 12:18:44.985,0.401533,0.586127,0.644375,1471.89773,-1.342403,-1.200467,-0.96588,25.090444,1.999,5806.142,96.76903333333333
2021-12-07 12:18:46.986,0.399703,0.583943,0.643189,1470.447927,-1.359662,-1.203289,-0.964304,25.086702,2.001,5808.143,96.80238333333334
2021-12-07 12:18:48.985,0.400527,0.58509,0.643548,1469.158427,-1.3636,-1.214708,-0.965092,25.092872,1.999,5810.142,96.8357
2021-12-07 12:18:50.986,0.400433,0.583953,0.64256,1470.025951,-1.350934,-1.191411,-0.962992,25.099239,2.001,5812.143,96.86905
2021-12-07 12:18:52.984,0.400844,0.585267,0.645023,1469.587276,-1.361326,-1.191712,-0.963756,25.092036,1.998,5814.141,96.90235
2021-12-07 12:18:54.986,0.400346,0.584336,0.643626,1469.526441,-1.344759,-1.193667,-0.962753,25.107214,2.002,5816.143,96.93571666666666
2021-12-07 12:18:56.986,0.401614,0.585429,0.643263,1467.739269,-1.354544,-1.204471,-0.968177,25.10705,2.0,5818.143,96.96905
2021-12-07 12:18:58.984,0.402528,0.586931,0.645832,1468.631572,-1.362377,-1.196836,-0.968881,25.110039,1.998,5820.141,97.00234999999999
2021-12-07 12:19:00.984,0.402281,0.586544,0.645178,1469.976446,-1.355397,-1.200008,-0.967914,25.100749,2.0,5822.141,97.03568333333332
2021-12-07 12:19:02.984,0.401585,0.585767,0.643805,1468.404057,-1.346603,-1.202961,-0.966076,25.104227,2.0,5824.141,97.06901666666666
2021-12-07 12:19:04.984,0.400307,0.585809,0.645022,1470.440854,-1.356381,-1.200336,-0.970605,25.09832,2.0,5826.141,97.10234999999999
2021-12-07 12:19:06.984,0.398629,0.583399,0.643143,1472.336207,-1.361631,-1.188523,-0.961285,25.089919,2.0,5828.141,97.13568333333333
2021-12-07 12:19:08.984,0.39837,0.582722,0.641421,1470.686024,-1.360909,-1.205192,-0.969555,25.092675,2.0,5830.141,97.16901666666666
2021-12-07 12:19:10.984,0.399512,0.58452,0.64217,1471.704423,-1.364781,-1.212805,-0.969489,25.095301,2.0,5832.141,97.20235
2021-12-07 12:19:12.984,0.399344,0.585079,0.644443,1472.541302,-1.340631,-1.19082,-0.96332,25.084799,2.0,5834.141,97.23568333333333
2021-12-07 12:19:14.984,0.398755,0.583352,0.642082,1472.303204,-1.381384,-1.197973,-0.969095,25.091231,2.0,5836.141,97.26901666666666
2021-12-07 12:19:16.983,0.400448,0.585578,0.644956,1472.817455,-1.350678,-1.191167,-0.964589,25.08464,1.999,5838.14,97.30233333333334
2021-12-07 12:19:18.984,0.400366,0.585198,0.64451,1474.105637,-1.348173,-1.205822,-0.96671,25.081547,2.001,5840.141,97.33568333333332
2021-12-07 12:19:20.983,0.401948,0.585468,0.643943,1472.788829,-1.338663,-1.191214,-0.966405,25.07515,1.999,5842.14,97.369
2021-12-07 12:19:22.984,0.404513,0.586899,0.6459,1463.48887,-1.349031,-1.199942,-0.969424,25.067405,2.001,5844.141,97.40235
2021-12-07 12:19:24.983,0.402609,0.584218,0.642666,1460.999451,-1.338794,-1.199155,-0.966995,25.066815,1.999,5846.14,97.43566666666668
2021-12-07 12:19:26.983,0.403258,0.584924,0.643177,1459.073989,-1.339713,-1.199112,-0.966493,25.060145,2.0,5848.14,97.46900000000001
2021-12-07 12:19:28.983,0.403071,0.583814,0.641683,1458.580754,-1.358087,-1.199089,-0.975724,25.061432,2.0,5850.14,97.50233333333334
2021-12-07 12:19:30.983,0.401391,0.583068,0.642133,1458.960296,-1.343584,-1.198564,-0.974018,25.051127,2.0,5852.14,97.53566666666667
2021-12-07 12:19:32.983,0.401864,0.584407,0.642675,1462.543551,-1.328688,-1.19292,-0.968308,25.057625,2.0,5854.14,97.569
2021-12-07 12:19:34.983,0.401095,0.583454,0.641582,1463.055107,-1.342666,-1.199942,-0.972246,25.058019,2.0,5856.14,97.60233333333333
2021-12-07 12:19:36.983,0.400212,0.582648,0.641494,1462.675565,-1.367341,-1.193839,-0.966995,25.056772,2.0,5858.14,97.63566666666667
2021-12-07 12:19:38.983,0.398262,0.582467,0.642298,1466.173953,-1.360909,-1.189245,-0.963123,25.052965,2.0,5860.14,97.66900000000001
2021-12-07 12:19:40.982,0.399323,0.583462,0.642859,1470.551652,-1.344109,-1.199942,-0.969949,25.048699,1.999,5862.139,97.70231666666668
2021-12-07 12:19:42.981,0.398699,0.582075,0.641722,1468.081747,-1.363691,-1.181464,-0.9698,25.041314,1.999,5864.138,97.73563333333333
2021-12-07 12:19:44.982,0.399252,0.583483,0.642782,1469.655968,-1.349938,-1.184554,-0.967277,25.050102,2.001,5866.139,97.76898333333334
2021-12-07 12:19:46.983,0.398897,0.583512,0.642073,1472.006171,-1.345881,-1.191673,-0.971852,25.051259,2.001,5868.14,97.80233333333334
2021-12-07 12:19:48.982,0.398755,0.583507,0.641738,1470.495075,-1.357169,-1.197055,-0.968111,25.058216,1.999,5870.139,97.83565
2021-12-07 12:19:50.981,0.399632,0.584067,0.643115,1470.222052,-1.352655,-1.177391,-0.957909,25.058134,1.999,5872.138,97.86896666666667
2021-12-07 12:19:52.981,0.398582,0.5829,0.641136,1468.932116,-1.338663,-1.190558,-0.97113,25.063795,2.0,5874.138,97.9023
2021-12-07 12:19:54.980,0.399286,0.583717,0.642289,1471.527618,-1.341681,-1.20073,-0.964042,25.065764,1.999,5876.137,97.93561666666666
2021-12-07 12:19:56.981,0.399404,0.582945,0.64217,1471.100928,-1.339384,-1.197645,-0.96542,25.073181,2.001,5878.138,97.96896666666666
2021-12-07 12:19:58.980,0.399535,0.583525,0.642404,1470.761461,-1.343716,-1.191542,-0.958726,25.077185,1.999,5880.137,98.00228333333332
2021-12-07 12:20:00.982,0.398741,0.582571,0.6413,1469.851437,-1.359117,-1.187767,-0.957377,25.078888,2.002,5882.139,98.03565
2021-12-07 12:20:02.980,0.399191,0.584474,0.642627,1471.711063,-1.342604,-1.204193,-0.947332,25.077779,1.998,5884.137,98.06895
2021-12-07 12:20:04.981,0.39953,0.584226,0.643148,1472.647385,-1.350803,-1.191739,-0.948487,25.080992,2.001,5886.138,98.1023
2021-12-07 12:20:06.980,0.399141,0.584011,0.642523,1470.678952,-1.366225,-1.187867,-0.947437,25.074232,1.999,5888.137,98.13561666666666
2021-12-07 12:20:08.981,0.399357,0.584315,0.64307,1470.686024,-1.358022,-1.188261,-0.946912,25.081058,2.001,5890.138,98.16896666666666
2021-12-07 12:20:10.980,0.398464,0.582517,0.641081,1471.893015,-1.333938,-1.191804,-0.950588,25.076923,1.999,5892.137,98.20228333333333
2021-12-07 12:20:12.978,0.398752,0.583504,0.642917,1469.412653,-1.347203,-1.190201,-0.942471,25.06858,1.998,5894.135,98.23558333333334
2021-12-07 12:20:14.979,0.399386,0.583819,0.643837,1473.262667,-1.343781,-1.167851,-0.94875,25.072919,2.001,5896.136,98.26893333333334
2021-12-07 12:20:16.978,0.399682,0.583704,0.642271,1470.568154,-1.322781,-1.178679,-0.946519,25.08854,1.999,5898.135,98.30225
2021-12-07 12:20:18.979,0.399845,0.583194,0.642381,1472.352709,-1.350475,-1.189442,-0.954394,25.084536,2.001,5900.136,98.33560000000001
2021-12-07 12:20:20.978,0.399483,0.583953,0.643277,1470.186255,-1.338663,-1.185045,-0.950522,25.090641,1.999,5902.135,98.36891666666666
2021-12-07 12:20:22.979,0.39959,0.583013,0.642156,1470.818039,-1.349163,-1.178417,-0.955051,25.093201,2.001,5904.136,98.40226666666668
2021-12-07 12:20:24.979,0.399506,0.584103,0.642785,1471.320166,-1.354544,-1.191936,-0.954591,25.091756,2.0,5906.136,98.43560000000001
2021-12-07 12:20:26.981,0.39904,0.582647,0.641832,1472.585649,-1.319388,-1.180227,-0.956197,25.093182,2.002,5908.138,98.46896666666666
2021-12-07 12:20:28.979,0.399595,0.583975,0.643391,1471.885686,-1.36264,-1.175814,-0.951537,25.093416,1.998,5910.136,98.50226666666667
2021-12-07 12:20:30.979,0.399827,0.584315,0.643263,1471.83408,-1.345094,-1.17717,-0.955051,25.102849,2.0,5912.136,98.5356
2021-12-07 12:20:32.979,0.399191,0.582874,0.641641,1471.654918,-1.327375,-1.18662,-0.958923,25.101865,2.0,5914.136,98.56893333333333
2021-12-07 12:20:34.979,0.399359,0.582927,0.642689,1470.242832,-1.349491,-1.184651,-0.960957,25.101208,2.0,5916.136,98.60226666666668
2021-12-07 12:20:36.979,0.397257,0.580653,0.640815,1469.575687,-1.324225,-1.168769,-0.95656,25.098845,2.0,5918.136,98.63560000000001
2021-12-07 12:20:38.979,0.398784,0.582693,0.642197,1468.59265,-1.358612,-1.18091,-0.950916,25.090116,2.0,5920.136,98.66893333333334
2021-12-07 12:20:40.977,0.398838,0.583508,0.642226,1472.173562,-1.342471,-1.191364,-0.953032,25.094622,1.998,5922.134,98.70223333333334
2021-12-07 12:20:42.978,0.399682,0.583916,0.64324,1471.197581,-1.354937,-1.179073,-0.953607,25.082502,2.001,5924.135,98.73558333333334
2021-12-07 12:20:44.977,0.398774,0.583433,0.642555,1471.636058,-1.34995,-1.176579,-0.956101,25.079811,1.999,5926.134,98.7689
2021-12-07 12:20:46.978,0.399225,0.583021,0.642799,1472.199478,-1.3321,-1.175595,-0.965945,25.07817,2.001,5928.135,98.80225
2021-12-07 12:20:48.977,0.39795,0.581942,0.640493,1471.334311,-1.34785,-1.183995,-0.964173,25.070031,1.999,5930.134,98.83556666666667
2021-12-07 12:20:50.978,0.398375,0.58241,0.641715,1470.264049,-1.337547,-1.176973,-0.958135,25.068127,2.001,5932.135,98.86891666666666
2021-12-07 12:20:52.978,0.397173,0.580824,0.639937,1469.4366,-1.336497,-1.177695,-0.96903,25.066749,2.0,5934.135,98.90225000000001
2021-12-07 12:20:54.978,0.397952,0.581081,0.639804,1468.538429,-1.352247,-1.192986,-0.960563,25.06478,2.0,5936.135,98.93558333333334
2021-12-07 12:20:56.978,0.39811,0.58152,0.639891,1468.309761,-1.343191,-1.17927,-0.963845,25.068652,2.0,5938.135,98.96891666666667
2021-12-07 12:20:58.978,0.396962,0.580582,0.640102,1467.925504,-1.321403,-1.177826,-0.963648,25.059923,2.0,5940.135,99.00225
2021-12-07 12:21:00.978,0.398133,0.581438,0.639942,1469.233864,-1.342141,-1.17881,-0.96647,25.066618,2.0,5942.135,99.03558333333334
2021-12-07 12:21:02.978,0.397275,0.580614,0.63923,1468.387555,-1.334988,-1.182551,-0.964173,25.072262,2.0,5944.135,99.06891666666667
2021-12-07 12:21:04.978,0.397228,0.580097,0.638839,1467.222998,-1.346538,-1.178745,-0.965551,25.063205,2.0,5946.135,99.10225
2021-12-07 12:21:06.976,0.397588,0.580624,0.639496,1467.628672,-1.350356,-1.180084,-0.963559,25.06858,1.998,5948.133,99.13555
2021-12-07 12:21:08.976,0.39775,0.581105,0.640383,1468.724664,-1.328294,-1.179663,-0.964764,25.066224,2.0,5950.133,99.16888333333333
2021-12-07 12:21:10.976,0.397771,0.580396,0.639234,1467.222998,-1.325931,-1.186161,-0.962861,25.071278,2.0,5952.133,99.20221666666666
2021-12-07 12:21:12.975,0.398454,0.580827,0.640272,1468.182461,-1.348441,-1.18347,-0.95761,25.064255,1.999,5954.132,99.23553333333332
2021-12-07 12:21:14.976,0.397577,0.580215,0.639496,1466.072585,-1.336103,-1.179467,-0.962861,25.069177,2.001,5956.133,99.26888333333333
2021-12-07 12:21:16.975,0.397755,0.580535,0.640057,1465.183843,-1.342141,-1.18872,-0.954525,25.068652,1.999,5958.132,99.3022
2021-12-07 12:21:18.976,0.397894,0.580028,0.638596,1466.228173,-1.321731,-1.182945,-0.954394,25.081452,2.001,5960.133,99.33555
2021-12-07 12:21:20.975,0.397078,0.579228,0.639565,1463.092826,-1.314053,-1.174873,-0.959251,25.076135,1.999,5962.132,99.36886666666666
2021-12-07 12:21:22.976,0.396926,0.579265,0.638352,1465.990075,-1.325406,-1.176579,-0.956429,25.087162,2.001,5964.133,99.40221666666666
2021-12-07 12:21:24.975,0.396632,0.579398,0.637994,1466.272964,-1.341944,-1.184257,-0.955313,25.100158,1.999,5966.132,99.43553333333332
2021-12-07 12:21:26.975,0.397099,0.5798,0.638903,1466.034169,-1.333804,-1.18598,-0.958416,25.090747,2.0,5968.132,99.46886666666666
2021-12-07 12:21:28.975,0.39712,0.579454,0.638996,1464.921067,-1.337744,-1.187259,-0.958313,25.088304,2.0,5970.132,99.50219999999999
2021-12-07 12:21:30.975,0.397375,0.579479,0.639763,1465.097811,-1.332031,-1.17751,-0.956446,25.083655,2.0,5972.132,99.53553333333333
2021-12-07 12:21:32.975,0.398198,0.580643,0.639859,1465.302776,-1.330595,-1.190998,-0.966185,25.081547,2.0,5974.132,99.56886666666666
2021-12-07 12:21:34.975,0.396928,0.578633,0.638591,1465.411503,-1.316339,-1.175474,-0.956775,25.071506,2.0,5976.132,99.6022
2021-12-07 12:21:36.975,0.397894,0.580086,0.638435,1463.686892,-1.338925,-1.185636,-0.964698,25.06839,2.0,5978.132,99.63553333333333
2021-12-07 12:21:38.975,0.397902,0.580414,0.639611,1463.401646,-1.341484,-1.171263,-0.957151,25.05756,2.0,5980.132,99.66886666666666
2021-12-07 12:21:40.974,0.398456,0.580803,0.639749,1465.964144,-1.342141,-1.184323,-0.961548,25.061695,1.999,5982.131,99.70218333333334
2021-12-07 12:21:42.975,0.397792,0.580753,0.640929,1466.379047,-1.333544,-1.178548,-0.956691,25.044629,2.001,5984.132,99.73553333333332
2021-12-07 12:21:44.974,0.396695,0.578361,0.637525,1466.407336,-1.331969,-1.181435,-0.965026,25.049815,1.999,5986.131,99.76885
2021-12-07 12:21:46.975,0.39754,0.580309,0.639234,1466.023079,-1.3174,-1.180188,-0.960695,25.047911,2.001,5988.132,99.8022
2021-12-07 12:21:48.974,0.397566,0.580462,0.639142,1468.017443,-1.325538,-1.190033,-0.959907,25.048042,1.999,5990.131,99.83551666666668
2021-12-07 12:21:50.975,0.396563,0.579425,0.638936,1466.949539,-1.350213,-1.17507,-0.958791,25.042398,2.001,5992.132,99.86886666666666
2021-12-07 12:21:52.974,0.39643,0.579073,0.638536,1466.506347,-1.349163,-1.178351,-0.960235,25.04266,1.999,5994.131,99.90218333333334
2021-12-07 12:21:54.975,0.397173,0.580202,0.638752,1466.063155,-1.323897,-1.184454,-0.958135,25.041282,2.001,5996.132,99.93553333333332
2021-12-07 12:21:56.973,0.39681,0.580351,0.638783,1467.461129,-1.330058,-1.180215,-0.953705,25.046242,1.998,5998.13,99.96883333333334
2021-12-07 12:21:58.972,0.397503,0.580882,0.639152,1467.446951,-1.332756,-1.175988,-0.96122,25.046139,1.999,6000.129,100.00215
2021-12-07 12:22:00.973,0.396535,0.579795,0.639225,1466.659578,-1.334135,-1.173101,-0.954919,25.045548,2.001,6002.13,100.0355
2021-12-07 12:22:02.972,0.397262,0.580887,0.640011,1466.815167,-1.314907,-1.178482,-0.95866,25.040232,1.999,6004.129,100.06881666666666
2021-12-07 12:22:04.973,0.396721,0.579892,0.638587,1467.621399,-1.350344,-1.180385,-0.954525,25.031568,2.001,6006.13,100.10216666666666
2021-12-07 12:22:06.972,0.397096,0.580469,0.638853,1466.414408,-1.354413,-1.176645,-0.951244,25.033209,1.999,6008.129,100.13548333333333
2021-12-07 12:22:08.973,0.397918,0.58054,0.6399,1466.00422,-1.322453,-1.177301,-0.950588,25.025726,2.001,6010.13,100.16883333333334
2021-12-07 12:22:10.972,0.399288,0.581821,0.64075,1466.581784,-1.311953,-1.179795,-0.959382,25.023888,1.999,6012.129,100.20215
2021-12-07 12:22:12.973,0.398401,0.580488,0.639648,1465.662396,-1.329541,-1.170607,-0.952885,25.030583,2.001,6014.13,100.2355
2021-12-07 12:22:15.472,0.39765,0.579694,0.639355,1465.016917,-1.32783,-1.173621,-0.956784,25.010932,2.499,6016.629,100.27714999999999
2021-12-07 12:22:17.471,0.397398,0.58001,0.638605,1466.727943,-1.299354,-1.170804,-0.949275,25.010761,1.999,6018.628,100.31046666666666
2021-12-07 12:22:19.472,0.397501,0.580443,0.639225,1467.189994,-1.319763,-1.169623,-0.949078,24.996321,2.001,6020.629,100.34381666666667
2021-12-07 12:22:21.471,0.398026,0.580147,0.639175,1465.539811,-1.313003,-1.169885,-0.958923,24.990676,1.999,6022.628,100.37713333333333
2021-12-07 12:22:23.472,0.397787,0.579419,0.638362,1464.462477,-1.32055,-1.161682,-0.950653,24.977352,2.001,6024.629,100.41048333333333
2021-12-07 12:22:25.471,0.396829,0.578808,0.638554,1462.878302,-1.344372,-1.185964,-0.958923,24.985753,1.999,6026.628,100.4438
2021-12-07 12:22:27.472,0.396264,0.578884,0.637815,1465.330002,-1.301125,-1.170016,-0.95971,24.975186,2.001,6028.629,100.47715
2021-12-07 12:22:29.470,0.396282,0.578486,0.63792,1466.826653,-1.321329,-1.172651,-0.954936,24.961444,1.998,6030.627,100.51045
2021-12-07 12:22:31.472,0.396726,0.579515,0.638284,1465.804652,-1.348895,-1.179782,-0.950573,24.962082,2.002,6032.629,100.54381666666667
2021-12-07 12:22:33.470,0.398205,0.581783,0.640668,1469.543741,-1.328289,-1.177969,-0.942394,24.963808,1.998,6034.627,100.57711666666667
2021-12-07 12:22:35.472,0.377703,0.574778,0.642816,1467.59774,-1.316755,-1.170467,-0.954378,24.953554,2.002,6036.629,100.61048333333333
2021-12-07 12:22:37.470,0.292908,0.608597,0.652489,1296.161913,-1.332557,-1.173899,-0.948961,24.955337,1.998,6038.627,100.64378333333335
2021-12-07 12:22:39.471,0.292333,0.606443,0.651123,1186.20392,-1.32836,-1.166669,-0.94304,24.947881,2.001,6040.628,100.67713333333333
2021-12-07 12:22:41.470,0.288191,0.609016,0.651913,1185.970537,-1.333019,-1.171591,-0.935361,24.949653,1.999,6042.627,100.71045000000001
