Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s
2021-08-21 12:13:12.895,0.299879,0.00232,0.124219,399.197672,21.598826,-1.243474,-0.344186,0.887035,2.001
2021-08-21 12:13:14.895,0.300839,0.002323,0.124508,399.344846,21.600057,-1.2468,-0.348098,0.887051,2.0
2021-08-21 12:13:17.393,0.300401,0.002267,0.124261,399.386226,21.59956,-1.261272,-0.343632,0.891162,2.498
2021-08-21 12:13:19.894,0.300294,0.002386,0.124464,399.572081,21.600121,-1.254582,-0.348576,0.893166,2.501
2021-08-21 12:13:22.393,0.300521,0.002314,0.124361,398.824995,21.598364,-1.245945,-0.343968,0.892304,2.499
2021-08-21 12:13:24.892,0.300431,0.002434,0.124203,398.987249,21.597629,-1.254716,-0.334881,0.893512,2.499
2021-08-21 12:13:27.393,0.300177,0.002571,0.124266,399.966081,21.600121,-1.247183,-0.358443,0.897208,2.501
2021-08-21 12:13:29.892,0.300601,0.002352,0.124342,399.472125,21.600833,-1.246785,-0.354316,0.899395,2.499
2021-08-21 12:13:32.393,0.300798,0.002361,0.124688,399.191277,21.598809,-1.252011,-0.340126,0.902299,2.501
2021-08-21 12:13:34.892,0.300694,0.002465,0.124364,399.721167,21.599992,-1.247625,-0.352688,0.898712,2.499
2021-08-21 12:13:37.393,0.300046,0.002296,0.12395,398.727525,21.601696,-1.243981,-0.35183,0.904084,2.501
2021-08-21 12:13:39.393,0.300574,0.002246,0.124503,399.389637,21.602485,-1.236365,-0.351904,0.90707,2.0
2021-08-21 12:13:40.894,0.299762,0.002288,0.123847,399.736034,21.595617,-1.244464,-0.343692,0.902619,1.501
2021-08-21 12:13:42.393,0.300707,0.002175,0.124483,399.456385,21.593732,-1.23688,-0.354305,0.902332,1.499
2021-08-21 12:13:43.894,0.300549,0.002435,0.12419,400.047004,21.600252,-1.260991,-0.336433,0.908041,1.501
2021-08-21 12:13:45.393,0.300175,0.002515,0.123907,400.267873,21.597235,-1.228912,-0.356056,0.9082,1.499
2021-08-21 12:13:46.894,0.29838,0.002393,0.123137,399.544426,21.595617,-1.234933,-0.351387,0.902444,1.501
2021-08-21 12:13:48.393,0.299951,0.002206,0.123551,398.742401,21.602926,-1.234954,-0.356581,0.907499,1.499
2021-08-21 12:13:50.393,0.30081,0.002401,0.124389,399.905909,21.602944,-1.255988,-0.350198,0.908777,2.0
2021-08-21 12:13:52.892,0.300118,0.002442,0.124155,399.7589,21.596421,-1.22961,-0.371439,0.906855,2.499
2021-08-21 12:13:55.391,0.300204,0.002341,0.123658,399.983415,21.597261,-1.237331,-0.35337,0.909324,2.499
2021-08-21 12:13:57.892,0.300156,0.002348,0.124031,400.182876,21.599282,-1.241095,-0.352145,0.913007,2.501
2021-08-21 12:14:00.391,0.300395,0.002352,0.124493,400.172083,21.597314,-1.233076,-0.354684,0.912475,2.499
2021-08-21 12:14:02.890,0.301093,0.002331,0.124603,400.553192,21.598942,-1.244316,-0.370966,0.910584,2.499
2021-08-21 12:14:05.391,0.300617,0.00225,0.124145,400.904896,21.604477,-1.244296,-0.352617,0.914949,2.501
2021-08-21 12:14:07.890,0.300349,0.002299,0.124048,400.068316,21.602408,-1.235808,-0.375851,0.915102,2.499
2021-08-21 12:14:10.390,0.300801,0.002467,0.124287,400.508461,21.602209,-1.247693,-0.348715,0.912872,2.5
2021-08-21 12:14:12.391,0.29948,0.002446,0.123778,400.606695,21.605582,-1.2398,-0.371934,0.919574,2.001
2021-08-21 12:14:13.890,0.300192,0.002476,0.124023,401.202028,21.600037,-1.236355,-0.361398,0.920022,1.499
2021-08-21 12:14:15.391,0.300083,0.002498,0.123823,401.290884,21.597891,-1.242453,-0.378147,0.917049,1.501
2021-08-21 12:14:17.391,0.299852,0.002414,0.123525,400.042638,21.600713,-1.232953,-0.377631,0.919147,2.0
2021-08-21 12:14:19.890,0.300519,0.002494,0.123809,401.181456,21.593585,-1.246942,-0.366292,0.916258,2.499
2021-08-21 12:14:22.390,0.300636,0.002524,0.123927,400.893189,21.594492,-1.23861,-0.386203,0.920381,2.5
2021-08-21 12:14:24.889,0.299183,0.002354,0.122916,400.439991,21.60099,-1.247573,-0.38788,0.92503,2.499
2021-08-21 12:14:27.390,0.29979,0.002409,0.123627,400.354426,21.592879,-1.226138,-0.389828,0.920303,2.501
2021-08-21 12:14:30.388,0.300381,0.002308,0.123797,401.222472,21.595396,-1.2642,-0.371424,0.924751,2.998
2021-08-21 12:14:32.889,0.300584,0.002266,0.123513,400.427948,21.599702,-1.243509,-0.401007,0.925132,2.501
2021-08-21 12:14:35.388,0.300555,0.002234,0.123449,401.507851,21.596526,-1.255399,-0.393815,0.928234,2.499
2021-08-21 12:14:37.889,0.300838,0.002273,0.123671,401.417662,21.598285,-1.264659,-0.387466,0.930118,2.501
2021-08-21 12:14:40.388,0.300641,0.002339,0.123526,401.815379,21.590538,-1.257972,-0.380894,0.928445,2.499
2021-08-21 12:14:42.889,0.301119,0.002451,0.123821,401.46102,21.587474,-1.256157,-0.388096,0.926864,2.501
2021-08-21 12:14:45.388,0.300227,0.002339,0.123357,401.011655,21.595213,-1.262279,-0.379108,0.92566,2.499
2021-08-21 12:14:47.887,0.300614,0.002534,0.123405,401.243716,21.593322,-1.253245,-0.388405,0.928655,2.499
2021-08-21 12:14:50.388,0.300051,0.00243,0.123553,400.974647,21.5912,-1.269067,-0.391613,0.929331,2.501
2021-08-21 12:14:52.887,0.300641,0.002511,0.123772,401.030521,21.590696,-1.271418,-0.384623,0.929915,2.499
2021-08-21 12:14:55.388,0.300441,0.002539,0.123579,402.068045,21.592355,-1.278986,-0.396231,0.930275,2.501
2021-08-21 12:14:57.887,0.300839,0.002326,0.123765,401.073915,21.59432,-1.28812,-0.39329,0.927762,2.499
2021-08-21 12:15:00.386,0.300731,0.002406,0.123394,401.153156,21.593637,-1.283813,-0.393552,0.932962,2.499
2021-08-21 12:15:02.887,0.300483,0.00235,0.123645,401.672159,21.59057,-1.300083,-0.379174,0.933687,2.501
2021-08-21 12:15:05.386,0.300649,0.002339,0.12435,401.509738,21.590066,-1.284864,-0.401799,0.930546,2.499
2021-08-21 12:15:07.887,0.299723,0.002445,0.123009,401.00481,21.591567,-1.285388,-0.402004,0.928543,2.501
2021-08-21 12:15:10.386,0.300444,0.002396,0.123622,401.221076,21.589173,-1.293057,-0.397649,0.935799,2.499
2021-08-21 12:15:12.886,0.300642,0.002421,0.123806,401.756942,21.586984,-1.290114,-0.397911,0.930253,2.5
2021-08-21 12:15:15.386,0.300138,0.002421,0.12317,401.402389,21.589294,-1.297622,-0.38741,0.935294,2.5
2021-08-21 12:15:17.886,0.300627,0.002455,0.123659,401.557034,21.588559,-1.300982,-0.393974,0.931566,2.5
2021-08-21 12:15:20.386,0.300474,0.002413,0.123394,401.86444,21.584569,-1.303764,-0.396441,0.930726,2.5
2021-08-21 12:15:22.886,0.300948,0.002377,0.12335,401.779573,21.585882,-1.302767,-0.407257,0.933771,2.5
2021-08-21 12:15:25.385,0.299887,0.002375,0.123111,401.990841,21.586915,-1.306766,-0.406789,0.935904,2.499
2021-08-21 12:15:27.886,0.297246,0.002543,0.121195,399.662569,21.586057,-1.30234,-0.401847,0.935892,2.501
2021-08-21 12:15:30.385,0.297555,0.00237,0.121806,398.621234,21.585024,-1.311178,-0.398647,0.940159,2.499
2021-08-21 12:15:32.886,0.296809,0.002411,0.121004,398.757688,21.589468,-1.311734,-0.402792,0.936889,2.501
2021-08-21 12:15:35.884,0.297296,0.002343,0.121066,398.473478,21.585633,-1.320895,-0.406012,0.938106,2.998
2021-08-21 12:15:38.385,0.297177,0.002329,0.121691,398.827439,21.586057,-1.317559,-0.404209,0.938096,2.501
2021-08-21 12:15:40.884,0.297777,0.002377,0.121684,398.819335,21.586915,-1.307974,-0.406894,0.939108,2.499
2021-08-21 12:15:43.383,0.297515,0.00248,0.121295,398.823108,21.585076,-1.324939,-0.403953,0.942208,2.499
2021-08-21 12:15:45.884,0.297813,0.002602,0.121764,399.068741,21.584115,-1.311996,-0.40783,0.939041,2.501
2021-08-21 12:15:48.385,0.29814,0.002585,0.121963,398.384424,21.582646,-1.307011,-0.398278,0.938096,2.501
2021-08-21 12:15:50.884,0.29863,0.002434,0.122261,400.026809,21.578931,-1.30976,-0.391084,0.93811,2.499
2021-08-21 12:15:53.383,0.296771,0.002402,0.121284,398.849522,21.586652,-1.317743,-0.401116,0.936692,2.499
2021-08-21 12:15:55.884,0.29796,0.002361,0.121621,398.601219,21.584325,-1.326481,-0.408722,0.940878,2.501
2021-08-21 12:15:58.383,0.297433,0.002242,0.121949,399.592873,21.580297,-1.335706,-0.402744,0.940684,2.499
2021-08-21 12:16:00.882,0.297225,0.002362,0.121909,398.592933,21.582503,-1.314854,-0.417189,0.944466,2.499
2021-08-21 12:16:03.383,0.297366,0.002478,0.121544,398.67097,21.582016,-1.317139,-0.400587,0.94408,2.501
2021-08-21 12:16:05.882,0.297261,0.002362,0.121346,399.572119,21.575728,-1.317218,-0.410361,0.940001,2.499
2021-08-21 12:16:08.383,0.29783,0.002321,0.121625,398.891535,21.583433,-1.306328,-0.417435,0.943345,2.501
2021-08-21 12:16:10.882,0.297004,0.002488,0.121247,398.815561,21.579194,-1.325149,-0.391189,0.94205,2.499
2021-08-21 12:16:13.382,0.297836,0.002461,0.121465,398.722492,21.577587,-1.312637,-0.409095,0.941227,2.5
2021-08-21 12:16:15.882,0.297246,0.002386,0.121498,398.894111,21.579267,-1.337103,-0.397911,0.946636,2.5
2021-08-21 12:16:18.382,0.298153,0.002392,0.122185,398.856392,21.578322,-1.318307,-0.398489,0.943118,2.5
2021-08-21 12:16:20.882,0.297097,0.002335,0.121083,399.246778,21.580632,-1.319252,-0.402847,0.9438,2.5
2021-08-21 12:16:23.382,0.296738,0.002396,0.121443,398.435831,21.577062,-1.334215,-0.397229,0.946006,2.5
2021-08-21 12:16:25.881,0.298078,0.002259,0.122103,398.911782,21.578774,-1.321577,-0.402377,0.946305,2.499
2021-08-21 12:16:28.382,0.297897,0.002354,0.121775,398.738836,21.582961,-1.32328,-0.412973,0.950536,2.501
2021-08-21 12:16:30.881,0.298034,0.002354,0.121471,399.390998,21.576778,-1.325779,-0.401484,0.950822,2.499
2021-08-21 12:16:33.382,0.297412,0.002321,0.121393,398.863257,21.579235,-1.317612,-0.412973,0.952793,2.501
2021-08-21 12:16:35.881,0.297389,0.002442,0.120927,398.726888,21.577041,-1.325727,-0.398805,0.95098,2.499
2021-08-21 12:16:38.382,0.297439,0.002495,0.12125,398.859487,21.57829,-1.319291,-0.413761,0.951848,2.501
2021-08-21 12:16:40.881,0.297933,0.002255,0.121927,399.560799,21.577618,-1.321052,-0.404583,0.95119,2.499
2021-08-21 12:16:42.881,0.297392,0.002315,0.121127,398.762568,21.578466,-1.322337,-0.405984,0.954722,2.0
2021-08-21 12:16:44.382,0.297911,0.002635,0.121393,399.428205,21.578916,-1.31101,-0.39415,0.954481,1.501
2021-08-21 12:16:45.882,0.297299,0.002302,0.121323,399.942055,21.577132,-1.317065,-0.415588,0.952447,1.5
2021-08-21 12:16:47.881,0.297917,0.002482,0.121801,398.536942,21.57542,-1.307976,-0.392725,0.94919,1.999
2021-08-21 12:16:50.380,0.297929,0.002431,0.121508,399.475899,21.576043,-1.316272,-0.404478,0.954237,2.499
2021-08-21 12:16:52.881,0.297867,0.002468,0.121683,399.56077,21.580337,-1.294783,-0.409142,0.954525,2.501
2021-08-21 12:16:55.879,0.297592,0.00239,0.121351,399.509855,21.578103,-1.332497,-0.398132,0.955927,2.998
2021-08-21 12:16:58.380,0.297725,0.002562,0.121441,399.739861,21.572885,-1.298089,-0.398645,0.95274,2.501
2021-08-21 12:17:00.879,0.296628,0.00257,0.120942,399.291004,21.576043,-1.309602,-0.404583,0.953712,2.499
2021-08-21 12:17:03.378,0.296929,0.002463,0.121342,398.762734,21.580507,-1.319319,-0.411726,0.959122,2.499
2021-08-21 12:17:05.879,0.297399,0.002426,0.121485,398.789736,21.574722,-1.332306,-0.395601,0.955417,2.501
2021-08-21 12:17:08.380,0.297154,0.002336,0.121525,399.406186,21.576401,-1.325851,-0.397228,0.9561,2.501
2021-08-21 12:17:10.879,0.298195,0.002347,0.121864,399.377792,21.572629,-1.321315,-0.397124,0.956391,2.499
2021-08-21 12:17:13.378,0.297437,0.002467,0.121239,399.809841,21.571211,-1.318373,-0.402534,0.957231,2.499
2021-08-21 12:17:15.879,0.297494,0.002365,0.121114,399.208243,21.575981,-1.324172,-0.394394,0.95652,2.501
2021-08-21 12:17:18.378,0.297263,0.002471,0.121052,399.051396,21.575675,-1.331136,-0.408155,0.955603,2.499
2021-08-21 12:17:20.878,0.297653,0.002463,0.121359,399.584359,21.574647,-1.319935,-0.400537,0.959868,2.5
2021-08-21 12:17:23.378,0.297907,0.002514,0.121241,399.063844,21.577009,-1.33285,-0.391348,0.959763,2.5
2021-08-21 12:17:25.878,0.297267,0.002461,0.121013,399.716373,21.572022,-1.32151,-0.397911,0.957715,2.5
2021-08-21 12:17:28.378,0.297527,0.002505,0.121586,399.542868,21.571864,-1.330278,-0.38153,0.957925,2.5
2021-08-21 12:17:30.878,0.297319,0.002463,0.120969,398.926171,21.575119,-1.338153,-0.388881,0.960341,2.5
2021-08-21 12:17:32.878,0.297137,0.002491,0.121145,399.050171,21.573807,-1.327325,-0.395811,0.962008,2.0
2021-08-21 12:17:34.878,0.298059,0.002567,0.121481,398.538614,21.574988,-1.33054,-0.393842,0.963058,2.0
2021-08-21 12:17:36.378,0.297996,0.002403,0.121366,399.854046,21.570482,-1.32424,-0.381635,0.95796,1.5
2021-08-21 12:17:37.878,0.297138,0.002508,0.121317,399.605732,21.574157,-1.321965,-0.395199,0.963386,1.5
2021-08-21 12:17:39.378,0.29795,0.002473,0.121733,399.212832,21.576344,-1.320565,-0.398261,0.965399,1.5
2021-08-21 12:17:40.879,0.298104,0.002663,0.121699,399.688917,21.576205,-1.345113,-0.389428,0.964539,1.501
2021-08-21 12:17:42.378,0.297159,0.002487,0.121302,398.912248,21.569917,-1.354125,-0.400364,0.956891,1.499
2021-08-21 12:17:43.878,0.297667,0.002543,0.121029,399.316557,21.577919,-1.337628,-0.388898,0.968025,1.5
2021-08-21 12:17:45.378,0.297299,0.00248,0.12098,399.615162,21.578357,-1.327828,-0.398874,0.967587,1.5
2021-08-21 12:17:47.378,0.297736,0.002638,0.121453,399.271767,21.572232,-1.308358,-0.40664,0.962336,2.0
2021-08-21 12:17:49.878,0.298046,0.002537,0.121252,399.548526,21.574542,-1.33243,-0.38594,0.965854,2.5
2021-08-21 12:17:52.377,0.297618,0.002459,0.121394,399.847574,21.573942,-1.330138,-0.38289,0.968998,2.499
2021-08-21 12:17:54.876,0.297431,0.002457,0.121015,399.477785,21.575307,-1.325254,-0.393552,0.965531,2.499
2021-08-21 12:17:57.375,0.298086,0.002471,0.121515,400.273964,21.575307,-1.335863,-0.39266,0.96842,2.499
2021-08-21 12:17:59.876,0.297546,0.002501,0.121272,400.331804,21.568004,-1.331729,-0.391035,0.963658,2.501
2021-08-21 12:18:02.377,0.297397,0.002615,0.121092,400.216809,21.572465,-1.332044,-0.378964,0.961191,2.501
2021-08-21 12:18:04.876,0.297521,0.002526,0.121239,399.426845,21.56785,-1.288015,-0.381577,0.961801,2.499
2021-08-21 12:18:07.375,0.298479,0.002553,0.121423,400.807893,21.571684,-1.34558,-0.378268,0.966687,2.499
2021-08-21 12:18:09.876,0.297779,0.002464,0.12129,399.935919,21.566535,-1.318661,-0.3924,0.95631,2.501
2021-08-21 12:18:12.375,0.297532,0.002419,0.121192,399.436279,21.56806,-1.319004,-0.380369,0.96469,2.499
2021-08-21 12:18:14.874,0.297729,0.002507,0.121743,399.387225,21.567009,-1.342166,-0.384728,0.964113,2.499
2021-08-21 12:18:17.375,0.297968,0.002623,0.12154,400.120665,21.569684,-1.333198,-0.384947,0.964183,2.501
2021-08-21 12:18:19.375,0.296982,0.002561,0.120636,398.979449,21.567638,-1.34465,-0.373562,0.963846,2.0
2021-08-21 12:18:21.375,0.296342,0.002504,0.120447,398.380668,21.567048,-1.323387,-0.382554,0.963124,2.0
2021-08-21 12:18:23.874,0.297456,0.002257,0.121148,399.551366,21.565224,-1.335496,-0.380421,0.961486,2.499
2021-08-21 12:18:26.375,0.297542,0.002361,0.121401,399.023497,21.5658,-1.338709,-0.382795,0.964498,2.501
2021-08-21 12:18:28.874,0.297859,0.002335,0.120967,399.321191,21.561284,-1.326042,-0.381472,0.962957,2.499
2021-08-21 12:18:31.375,0.297758,0.00239,0.121246,399.425038,21.566535,-1.341385,-0.385525,0.963815,2.501
2021-08-21 12:18:33.874,0.297454,0.002362,0.121096,399.368358,21.562703,-1.320894,-0.386619,0.960436,2.499
2021-08-21 12:18:36.374,0.297542,0.002312,0.12137,399.837072,21.55727,-1.326498,-0.379535,0.958398,2.5
2021-08-21 12:18:38.874,0.29801,0.002356,0.121377,400.238774,21.5621,-1.325448,-0.383105,0.959081,2.5
2021-08-21 12:18:41.374,0.297084,0.002375,0.121167,399.571157,21.561785,-1.337366,-0.372289,0.963176,2.5
2021-08-21 12:18:43.873,0.297689,0.002431,0.121287,399.985302,21.561495,-1.332922,-0.367237,0.957021,2.499
2021-08-21 12:18:46.374,0.296719,0.002363,0.120861,399.604129,21.562966,-1.325484,-0.380276,0.961296,2.501
2021-08-21 12:18:48.873,0.297487,0.002625,0.12142,399.045736,21.559446,-1.318951,-0.369128,0.961539,2.499
2021-08-21 12:18:51.372,0.298048,0.002494,0.121603,400.389051,21.565434,-1.326935,-0.381577,0.961539,2.499
2021-08-21 12:18:53.372,0.297103,0.002561,0.12076,400.443397,21.561273,-1.343338,-0.367918,0.961745,2.0
2021-08-21 12:18:54.874,0.297086,0.002443,0.120851,399.972889,21.557629,-1.333712,-0.375537,0.959047,1.502
2021-08-21 12:18:56.374,0.297159,0.002484,0.120815,399.8289,21.56322,-1.33159,-0.379097,0.958048,1.5
2021-08-21 12:18:57.874,0.297173,0.002274,0.121158,399.058815,21.56672,-1.313565,-0.397649,0.966537,1.5
2021-08-21 12:18:59.873,0.297397,0.00233,0.121093,399.499244,21.558743,-1.308764,-0.38734,0.95845,1.999
2021-08-21 12:19:02.372,0.298082,0.002421,0.121412,400.25887,21.563595,-1.341063,-0.36813,0.959122,2.499
2021-08-21 12:19:04.871,0.297729,0.002486,0.121883,399.287231,21.563438,-1.338962,-0.365346,0.960225,2.499
2021-08-21 12:19:06.873,0.296922,0.002536,0.12098,398.426556,21.561997,-1.325315,-0.385977,0.963934,2.002
2021-08-21 12:19:08.374,0.2981,0.002432,0.120983,400.235471,21.56545,-1.318617,-0.392401,0.957017,1.501
2021-08-21 12:19:10.372,0.297029,0.0025,0.120309,399.960565,21.560218,-1.316725,-0.381489,0.955085,1.998
2021-08-21 12:19:12.372,0.297555,0.002317,0.120723,400.351458,21.559632,-1.336447,-0.366606,0.955444,2.0
2021-08-21 12:19:14.871,0.29759,0.002331,0.120982,400.100389,21.554824,-1.342954,-0.354368,0.96033,2.499
2021-08-21 12:19:17.871,0.296965,0.002485,0.119884,401.548233,21.557357,-1.314133,-0.386929,0.958223,3.0
2021-08-21 12:19:19.871,0.296964,0.002401,0.119556,401.301492,21.555629,-1.322206,-0.371725,0.960301,2.0
2021-08-21 12:19:22.370,0.296658,0.00245,0.119493,401.277676,21.555455,-1.347944,-0.363928,0.960173,2.499
2021-08-21 12:19:24.870,0.295948,0.002417,0.1194,401.304321,21.558635,-1.311482,-0.373759,0.964384,2.5
2021-08-21 12:19:27.370,0.294329,0.002438,0.117937,399.258094,21.553385,-1.335055,-0.368719,0.960866,2.5
2021-08-21 12:19:29.370,0.294811,0.002564,0.117934,398.988878,21.557204,-1.330343,-0.363587,0.961745,2.0
2021-08-21 12:19:31.871,0.294303,0.00256,0.118241,400.035833,21.561025,-1.327373,-0.376077,0.964025,2.501
2021-08-21 12:19:34.370,0.293487,0.0024,0.118159,398.989136,21.556873,-1.340538,-0.373435,0.962064,2.499
2021-08-21 12:19:35.871,0.294046,0.002607,0.117849,398.850241,21.559329,-1.338642,-0.380245,0.963751,1.501
2021-08-21 12:19:37.870,0.294884,0.002509,0.118276,399.388391,21.554475,-1.337326,-0.3616,0.962456,1.999
2021-08-21 12:19:39.871,0.293616,0.002462,0.11814,399.15526,21.556388,-1.327631,-0.374033,0.968318,2.001
2021-08-21 12:19:42.369,0.294583,0.002324,0.118623,399.746726,21.556055,-1.336567,-0.370904,0.961003,2.498
2021-08-21 12:19:45.372,0.293876,0.002488,0.117876,399.359941,21.554239,-1.327435,-0.37046,0.96271,3.003
2021-08-21 12:19:48.369,0.293767,0.002498,0.117867,399.194429,21.557065,-1.331813,-0.370496,0.964108,2.997
2021-08-21 12:19:51.367,0.294345,0.002518,0.117974,398.607153,21.548202,-1.325361,-0.36617,0.958949,2.998
2021-08-21 12:19:53.868,0.294527,0.002315,0.11779,399.487248,21.55436,-1.337449,-0.365003,0.957202,2.501
2021-08-21 12:19:56.868,0.294103,0.002415,0.117801,400.039495,21.551713,-1.32844,-0.37354,0.963868,3.0
2021-08-21 12:19:59.369,0.293576,0.002388,0.118105,398.659659,21.552418,-1.344849,-0.372036,0.966755,2.501
2021-08-21 12:20:01.868,0.294901,0.002551,0.118563,399.538159,21.549888,-1.330349,-0.366187,0.958912,2.499
2021-08-21 12:20:04.866,0.294569,0.002383,0.117698,400.291463,21.553631,-1.339721,-0.371161,0.966874,2.998
2021-08-21 12:20:06.369,0.295071,0.002422,0.118873,399.820449,21.546063,-1.329925,-0.355115,0.963257,1.503
2021-08-21 12:20:07.870,0.293868,0.002428,0.117812,399.07326,21.548574,-1.345463,-0.380245,0.96244,1.501
2021-08-21 12:20:09.868,0.294546,0.002487,0.118212,399.063855,21.553189,-1.314754,-0.379518,0.967371,1.998
2021-08-21 12:20:11.369,0.29448,0.00232,0.118143,399.268008,21.547875,-1.329285,-0.360919,0.962002,1.501
2021-08-21 12:20:12.870,0.293207,0.002463,0.11709,399.164352,21.548049,-1.325001,-0.361794,0.964101,1.501
2021-08-21 12:20:14.369,0.294402,0.002473,0.11806,398.912248,21.560636,-1.351761,-0.364025,0.969326,1.499
2021-08-21 12:20:16.367,0.294317,0.00239,0.118088,399.545247,21.552204,-1.340375,-0.360203,0.967963,1.998
2021-08-21 12:20:18.866,0.293991,0.0024,0.118008,398.723114,21.550255,-1.335969,-0.350324,0.968788,2.499
2021-08-21 12:20:21.367,0.293927,0.002409,0.117562,398.584252,21.550634,-1.331309,-0.362432,0.971059,2.501
2021-08-21 12:20:24.366,0.294288,0.002336,0.117888,398.034419,21.54486,-1.33607,-0.346659,0.96815,2.999
2021-08-21 12:20:26.367,0.294191,0.002394,0.117699,399.266002,21.550419,-1.330583,-0.359995,0.974157,2.001
2021-08-21 12:20:28.866,0.293834,0.00245,0.117795,398.930649,21.546264,-1.329246,-0.346437,0.97299,2.499
2021-08-21 12:20:31.366,0.293577,0.002646,0.117867,399.458002,21.543725,-1.317415,-0.382212,0.977616,2.5
2021-08-21 12:20:33.866,0.294169,0.002665,0.117981,399.722031,21.548135,-1.315367,-0.350132,0.974623,2.5
2021-08-21 12:20:35.866,0.294646,0.00258,0.117875,399.351919,21.550248,-1.324765,-0.362208,0.97763,2.0
2021-08-21 12:20:37.866,0.294218,0.002666,0.118366,399.318915,21.547229,-1.305799,-0.354792,0.977826,2.0
2021-08-21 12:20:39.367,0.294183,0.002505,0.117763,399.381088,21.549099,-1.305763,-0.371326,0.980456,1.501
2021-08-21 12:20:41.367,0.294523,0.002551,0.117682,399.177471,21.545129,-1.29018,-0.327424,0.978155,2.0
2021-08-21 12:20:43.865,0.293732,0.002637,0.117954,399.363577,21.545284,-1.312082,-0.365019,0.978503,2.498
2021-08-21 12:20:46.366,0.294664,0.002508,0.118502,399.142262,21.54717,-1.310369,-0.371406,0.980717,2.501
2021-08-21 12:20:48.865,0.294746,0.002522,0.118225,398.5835,21.546894,-1.316693,-0.348433,0.981343,2.499
2021-08-21 12:20:51.364,0.294473,0.002562,0.117912,399.553253,21.552409,-1.311545,-0.363455,0.985177,2.499
2021-08-21 12:20:53.865,0.293982,0.002546,0.117856,399.089478,21.545439,-1.302235,-0.362327,0.983604,2.501
2021-08-21 12:20:56.366,0.294238,0.002558,0.118719,399.624866,21.54822,-1.311524,-0.356029,0.983866,2.501
2021-08-21 12:20:58.366,0.293906,0.002569,0.11798,399.736175,21.543554,-1.311377,-0.341666,0.982552,2.0
2021-08-21 12:20:59.865,0.294532,0.002427,0.118054,399.522436,21.546889,-1.280661,-0.357545,0.982813,1.499
2021-08-21 12:21:01.366,0.294155,0.002512,0.118051,399.86482,21.545076,-1.265538,-0.367215,0.985004,1.501
2021-08-21 12:21:02.865,0.294227,0.002644,0.117901,399.450094,21.545488,-1.293708,-0.347037,0.982813,1.499
2021-08-21 12:21:04.865,0.294231,0.00253,0.117916,399.465074,21.542963,-1.297595,-0.358861,0.985375,2.0
2021-08-21 12:21:07.863,0.294287,0.002362,0.118474,399.349445,21.546626,-1.288717,-0.34638,0.989205,2.998
2021-08-21 12:21:10.364,0.293982,0.00252,0.118186,399.277994,21.540401,-1.26849,-0.357708,0.983131,2.501
2021-08-21 12:21:12.865,0.293742,0.002357,0.11769,399.370368,21.542132,-1.281243,-0.350151,0.987173,2.501
2021-08-21 12:21:14.863,0.294031,0.002511,0.117973,399.429618,21.546686,-1.281579,-0.344436,0.990893,1.998
2021-08-21 12:21:17.364,0.294187,0.002365,0.11851,399.547574,21.546436,-1.290164,-0.346424,0.994049,2.501
2021-08-21 12:21:19.863,0.294218,0.002494,0.118221,399.389112,21.548102,-1.271628,-0.34733,0.992427,2.499
2021-08-21 12:21:22.364,0.293891,0.002516,0.117874,400.109354,21.545806,-1.290479,-0.331781,0.992212,2.501
2021-08-21 12:21:24.863,0.294424,0.002473,0.118206,399.266478,21.545318,-1.287753,-0.344651,0.999203,2.499
2021-08-21 12:21:27.362,0.294258,0.002337,0.118015,398.440113,21.546579,-1.27604,-0.364926,0.999098,2.499
2021-08-21 12:21:29.364,0.294877,0.002497,0.118589,398.958797,21.546001,-1.291813,-0.339753,0.995342,2.002
2021-08-21 12:21:31.364,0.294194,0.002456,0.118371,398.805001,21.544998,-1.283486,-0.359846,1.003162,2.0
2021-08-21 12:21:33.362,0.294123,0.002484,0.117785,399.066215,21.546686,-1.283616,-0.35232,1.001339,1.998
2021-08-21 12:21:35.863,0.29441,0.002352,0.117951,399.679536,21.545544,-1.295255,-0.348366,1.00019,2.501
2021-08-21 12:21:38.362,0.29387,0.002381,0.118045,399.281571,21.541117,-1.288225,-0.341079,0.998257,2.499
2021-08-21 12:21:40.362,0.294318,0.00242,0.118371,399.125608,21.540076,-1.284339,-0.342322,0.999552,2.0
2021-08-21 12:21:42.362,0.293706,0.002372,0.118403,399.660738,21.543292,-1.286636,-0.338712,1.004606,2.0
2021-08-21 12:21:45.361,0.29415,0.002532,0.117961,398.81105,21.544685,-1.277424,-0.344777,1.001986,2.999
2021-08-21 12:21:47.862,0.293872,0.00239,0.118183,399.015956,21.546226,-1.273108,-0.350151,1.000767,2.501
2021-08-21 12:21:50.361,0.294966,0.002406,0.118747,399.155164,21.546894,-1.282028,-0.350902,1.003668,2.499
2021-08-21 12:21:52.862,0.294212,0.002262,0.118374,399.78322,21.537252,-1.290059,-0.325956,1.004546,2.501
2021-08-21 12:21:54.862,0.294118,0.002417,0.117402,398.682416,21.542307,-1.29497,-0.328474,1.006444,2.0
