Time,Flow rate (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Relative_DP,Pressure_Ratio,Relative_Ratio_Dev,Plug_Label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
2022-06-30 15:08:57,1.627191,0.074414,0.076705,0.128725,21.016866,-2.128454,-1.315709,23.034244,0.002291,0.05202,0.054311,0.9819204136609356,0.0440399069606505,0.0085112017944728,0.0,0.9793618306570132,0.9160335865653738,0.9816576086956529,0.21851667762691485,0.21746053365927323
2022-06-30 15:08:58,1.457458,0.073852,0.075949,0.128679,21.022116,-2.130685,-1.309015,23.02978,0.002097,0.0527299999999999,0.0548269999999999,0.9912494802118924,0.0397678784775559,0.1046891612617301,0.0,0.9886665885259333,0.8384646141543382,0.9950558574879217,0.22171720724177846,0.21181440354298783
2022-06-30 15:08:59,1.40088,0.073773,0.07596,0.128955,21.029205,-2.130554,-1.299433,23.031224,0.0021869999999999,0.0529949999999999,0.0551819999999999,0.9976677333622604,0.0412672654539964,0.0709328367389672,0.0,0.9950681176799396,0.8744502199119951,1.0000566123188397,0.23384505218111445,0.22627119591368233
2022-06-30 15:09:00,1.641336,0.074661,0.076511,0.128642,21.028417,-2.129897,-1.285651,23.030437,0.0018499999999999,0.052131,0.053981,0.9759541501690442,0.03548684109568,0.2010699418256318,0.0,0.9734111134152609,0.7397041183526188,0.9837522644927544,0.14370330280534627,0.2044455599637885
2022-06-30 15:09:01,1.740347,0.073684,0.076684,0.128936,21.021329,-2.133704,-1.280007,23.028205,0.003,0.0522519999999999,0.0552519999999999,0.9989333044059951,0.0574129715040285,0.2925621793161161,0.0,0.9963303910342508,1.1995201919232306,0.9860356280193227,0.16624348649440546,0.19137726218066115
2022-06-30 15:09:02,1.353732,0.073311,0.076416,0.128697,21.036949,-2.12806,-1.266619,23.030437,0.0031049999999999,0.052281,0.055386,1.00135596897543,0.05938946482537,0.3370597980233738,0.0,0.9987467428839338,1.2415033986405037,0.9865828804347835,0.16361629437323733,0.1768520339635259
2022-06-30 15:09:03,1.396165,0.073107,0.075765,0.128725,21.02566,-2.127666,-1.256119,23.027943,0.0026579999999999,0.05296,0.055618,1.005550433006093,0.0501878740960328,0.1299005471657073,0.0,1.0029302774296507,1.0627748900439424,0.9993961352657014,0.2255398598503905,0.17477573588084488
2022-06-30 15:09:04,1.311299,0.074167,0.075865,0.128964,21.031042,-2.123204,-1.257169,23.024398,0.001698,0.0530989999999999,0.054797,0.9907070926217209,0.0319774011299436,0.2800794278609093,0.0,0.9881256142312304,0.6789284286285485,1.002019172705313,0.12606932235271306,0.17036724076768658
2022-06-30 15:09:05,1.466888,0.073212,0.076674,0.129065,21.033405,-2.129897,-1.2426,23.024136,0.003462,0.052391,0.055853,1.0097991357957732,0.0660787906550619,0.4876593811154193,0.0,1.007167909404838,1.384246301479408,0.988658665458938,0.12895170848842363,0.16104429626619113
2022-06-30 15:09:06,1.565899,0.073432,0.075702,0.129386,21.023298,-2.128716,-1.235775,23.025054,0.00227,0.0536839999999999,0.055954,1.0116251740160187,0.0422836919064917,0.0480496039757983,0.0,1.008989189530344,0.9076369452219111,1.013058574879226,0.20399243878447865,0.17113833236900144
2022-06-30 15:09:07,1.188714,0.073406,0.076406,0.129074,21.021066,-2.123729,-1.228556,23.024923,0.003,0.0526679999999999,0.0556679999999999,1.006454412323046,0.0569595017942243,0.2823530265584122,0.0,1.0038319012541568,1.1995201919232306,0.9938858695652164,0.18600916404667184,0.1612556584180718
2022-06-30 15:09:08,1.405595,0.073695,0.076275,0.128881,21.026054,-2.128585,-1.215562,23.020066,0.0025799999999999,0.052606,0.055186,0.9977400517076168,0.0490429030357176,0.1041233360197735,0.0,0.9951402475859021,1.0315873650539384,0.9927158816425129,0.23190154613057679,0.18771371436253773
2022-06-30 15:09:09,1.617761,0.073033,0.075015,0.128909,21.03078,-2.122679,-1.211755,23.021641,0.0019819999999999,0.053894,0.0558759999999999,1.0102149662815714,0.0367752110585397,0.1720643313628027,0.0,1.00758265636411,0.792483006797241,1.0170214371980684,0.15563651634870063,0.19438491632760696
2022-06-30 15:09:10,1.556469,0.07338,0.07618,0.128881,21.023035,-2.123729,-1.197842,23.020066,0.0027999999999999,0.052701,0.0555009999999999,1.003435121404422,0.0531289135137185,0.196113394534386,0.0,1.0008204776803002,1.1195521791283085,0.9945086050724645,0.20250172036202907,0.19401223672199458
2022-06-30 15:09:11,1.424454,0.073437,0.076112,0.128679,21.031042,-2.118872,-1.190754,23.027024,0.0026749999999999,0.0525669999999999,0.0552419999999999,0.9987525085426044,0.0508864708567949,0.1456283474850228,0.0,0.9961500662693492,1.0695721711315074,0.9919799214975834,0.2131323823773958,0.20079304130467557
2022-06-30 15:09:12,1.53761,0.073595,0.075839,0.128991,21.029073,-2.11336,-1.180385,23.021773,0.002244,0.0531519999999999,0.055396,1.0015367648388205,0.0422177487630051,0.0495342094756207,0.0,0.9989270676488354,0.8972411035585764,1.0030193236714966,0.241538332539264,0.20320223790684738
2022-06-30 15:09:13,1.490462,0.073469,0.076007,0.129129,21.034717,-2.11756,-1.178942,23.021641,0.0025379999999999,0.0531219999999999,0.0556599999999999,1.0063097756323334,0.0477759162697889,0.0755991343902069,0.0,1.0036876414422355,1.0147940823670132,1.0024532004830906,0.23982414521401757,0.22424914512317662
2022-06-30 15:09:14,1.509321,0.073537,0.075949,0.128734,21.027761,-2.11861,-1.172248,23.023742,0.0024119999999999,0.0527849999999999,0.0551969999999999,0.9979389271573464,0.0456939339976508,0.0287265989252289,0.0,0.9953386048272921,0.9644142343062374,0.996093749999999,0.24928821305201265,0.2359457682956725
2022-06-30 15:09:15,1.150995,0.073789,0.076327,0.128872,21.028286,-2.113622,-1.161091,23.027811,0.002538,0.0525449999999999,0.0550829999999999,0.9958778543146932,0.0483005366726299,0.0874101323832696,0.0,0.993282902507414,1.0147940823670532,0.9915647644927525,0.23561409681640239,0.24156619690542414
2022-06-30 15:09:16,1.405595,0.074083,0.076569,0.129001,21.030386,-2.115591,-1.153216,23.029124,0.002486,0.052432,0.054918,0.9928947225687478,0.0474128888295539,0.0674261461784957,0.0,0.9903075438865396,0.9940023990403838,0.9894323671497592,0.23567574721994655,0.24010055057559482
2022-06-30 15:09:17,1.481032,0.074739,0.077194,0.129184,21.033799,-2.113885,-1.147966,23.019541,0.0024549999999999,0.0519899999999999,0.0544449999999999,0.98434307823037,0.0472197111038448,0.0630770554487063,0.0,0.9817781825066927,0.9816073570571371,0.9810914855072452,0.2040449651044049,0.23115575554819162
2022-06-30 15:09:18,1.405595,0.074351,0.076978,0.129203,21.027761,-2.115854,-1.13694,23.017834,0.002627,0.052225,0.054852,0.9917014698703696,0.0503006165511431,0.1324387650920988,0.0,0.9891174004381891,1.0503798480607756,0.9855261171497592,0.19737853793537347,0.2181783367690318
2022-06-30 15:09:19,1.367877,0.075254,0.077425,0.129469,21.023823,-2.09866,-1.128671,23.013371,0.0021709999999999,0.052044,0.054215,0.9801847733723852,0.0417139014314534,0.0608775346485285,0.0,0.977630712913958,0.8680527788884046,0.9821105072463776,0.2184573570854484,0.2138891518362933
2022-06-30 15:09:20,1.136851,0.074839,0.077173,0.129322,21.044168,-2.106666,-1.123158,23.023217,0.002334,0.0521489999999999,0.0544829999999999,0.9850301025112544,0.0447555129434324,0.0075995342361709,0.0,0.9824634166133187,0.9332267093162735,0.984091938405796,0.2240480289459139,0.21098222226778518
2022-06-30 15:09:21,1.575328,0.073852,0.076332,0.129212,21.031567,-2.112966,-1.120271,23.01836,0.0024799999999999,0.0528799999999999,0.0553599999999999,1.000885899730614,0.0468977515553789,0.0558286458173131,0.0,0.998277898495188,0.9916033586564973,0.9978864734299506,0.25450302350527915,0.22359673686800374
2022-06-30 15:09:22,1.499891,0.074398,0.07617,0.129414,21.031961,-2.107979,-1.107539,23.017178,0.0017719999999999,0.053244,0.0550159999999999,0.994666522029976,0.0332801201990796,0.2507507699822451,0.0,0.9920747265825733,0.7085165933626149,1.0047554347826095,0.13778632820705716,0.20869868443592465
2022-06-30 15:09:23,1.622476,0.073894,0.075944,0.129212,21.021985,-2.09866,-1.102027,23.013634,0.0020499999999999,0.0532679999999999,0.0553179999999999,1.0001265571043734,0.0384839212299836,0.133595426424375,0.0,0.9975205344826014,0.8196721311475009,1.0052083333333324,0.20167037632511287,0.20450193924584076
2022-06-30 15:09:24,1.363162,0.073101,0.07533,0.129285,21.036161,-2.103123,-1.095989,23.019804,0.0022289999999999,0.053955,0.056184,1.0157834788740037,0.0413114389502556,0.0699383403891513,0.0,1.0131366591230806,0.8912435025989204,1.018172554347827,0.17504588372008267,0.19225140293938298
2022-06-30 15:09:25,1.853502,0.073831,0.07659,0.129386,21.036818,-2.094066,-1.088245,23.014553,0.002759,0.0527959999999999,0.055555,1.004411419066732,0.0522567570127092,0.1764781713763195,0.0,1.0017942314107706,1.1031587365053979,0.9963013285024144,0.20797018380329862,0.18061819301388782
2022-06-30 15:09:26,1.448028,0.074052,0.076133,0.129157,21.03288,-2.102598,-1.08352,23.008908,0.0020809999999999,0.0530239999999999,0.0551049999999999,0.9962756052141524,0.0392456388495992,0.1164465598765985,0.0,0.9936796169901974,0.8320671731307078,1.0006038647342985,0.2144911025464032,0.19979438659872434
2022-06-30 15:09:27,1.674339,0.074052,0.075162,0.128661,21.030648,-2.096035,-1.069607,23.009302,0.0011099999999999,0.0534989999999999,0.0546089999999999,0.9873081303899766,0.0207476635514018,0.532899194847704,0.0,0.9847355086510787,0.4438224710115553,1.009567481884057,0.055995128450936904,0.16337557463018038
2022-06-30 15:09:28,1.660195,0.073847,0.076164,0.1289,21.036161,-2.095904,-1.073807,23.013502,0.0023169999999999,0.0527359999999999,0.0550529999999999,0.9953354667245212,0.0439349981986081,0.0108730565207219,0.0,0.9927419282127092,0.9264294282286684,0.9951690821256028,0.24382369590999003,0.18057002767765717
2022-06-30 15:09:29,1.278295,0.074372,0.076448,0.128725,21.037343,-2.08816,-1.0616,23.011796,0.002076,0.052277,0.054353,0.9826797562871764,0.0397107769998853,0.1059747106504226,0.0,0.9801191946695998,0.8300679728108756,0.986507397342996,0.20732336873931062,0.1804083239116602
2022-06-30 15:09:30,1.268866,0.073086,0.075755,0.128808,21.036424,-2.090654,-1.058975,23.012452,0.002669,0.053053,0.055722,1.0074307099853557,0.050307234138802,0.1325877496038232,0.0,1.0048056549846272,1.0671731307477008,1.0011511171497594,0.22290524507473958,0.18251185954374427
2022-06-30 15:09:31,1.52818,0.074141,0.076185,0.12889,21.028548,-2.08396,-1.049394,23.014553,0.002044,0.052705,0.054749,0.989839272477446,0.0387811634349031,0.1269034886599528,0.0,0.9872600553597027,0.8172730907636944,0.994584088164252,0.20311729834523895,0.2192924020173198
2022-06-30 15:09:32,1.349017,0.074514,0.076548,0.12912,21.031173,-2.080154,-1.043093,23.015865,0.002034,0.052572,0.054606,0.9872538916309598,0.0386890609248094,0.1289770308935017,0.0,0.98468141122161,0.8132746901239503,0.9920742753623197,0.19936508186917568,0.20817774850711623
2022-06-30 15:09:33,1.160425,0.073616,0.07597,0.129065,21.032355,-2.077791,-1.037187,23.014684,0.0023539999999999,0.053095,0.055449,1.002494982914791,0.0443347898146751,0.0018723810810328,0.0,0.9998827889028139,0.9412235105957216,1.0019436896135274,0.2421599236975826,0.2168868872466842
2022-06-30 15:09:34,1.490462,0.073731,0.075639,0.128688,21.037211,-2.084223,-1.029705,23.014159,0.0019079999999999,0.053049,0.0549569999999999,0.993599826435971,0.0359660697455229,0.1902808673045846,0.0,0.991010810469654,0.7628948420631347,1.0010756340579718,0.1636174585252278,0.20206494060930627
2022-06-30 15:09:35,1.240577,0.074262,0.075692,0.129092,21.048237,-2.072673,-1.022749,23.018491,0.00143,0.0534,0.05483,0.9913037189709104,0.0267785247467275,0.3971239007708901,0.0,0.9887206859554055,0.5717712914834067,1.0076992753623197,0.0892851264343486,0.17360689763158366
2022-06-30 15:09:36,1.349017,0.074062,0.075918,0.129184,21.031698,-2.071098,-1.019074,23.011796,0.0018559999999999,0.0532659999999999,0.0551219999999999,0.9965829581819168,0.034843336399647,0.2155574315081022,0.0,0.9939861690905302,0.7421031587364654,1.0051705917874385,0.1544379191304729,0.162375106946908
2022-06-30 15:09:37,1.377306,0.073474,0.075912,0.129157,21.038524,-2.077135,-1.014349,23.011402,0.0024379999999999,0.053245,0.0556829999999999,1.006725606118132,0.0457874769935769,0.0308325714172719,0.0,1.0041023884015092,0.974810075969572,1.0047743055555565,0.24398874800317605,0.16283231302330634
2022-06-30 15:09:38,1.594187,0.073926,0.076149,0.129239,21.034849,-2.080023,-1.007786,23.01219,0.0022229999999999,0.05309,0.0553129999999999,1.000036159172678,0.0418715036446853,0.0573293702727163,0.0,0.9974303721001504,0.8888444622150738,1.001849335748793,0.2364013019675753,0.1810282738838932
2022-06-30 15:09:39,1.490462,0.074067,0.076521,0.129377,21.031436,-2.069785,-1.00188,23.00707,0.002454,0.0528559999999999,0.05531,0.999981920413661,0.0464271525058178,0.0452338530875517,0.0,0.9973762746706818,0.9812075169932026,0.997433574879226,0.25390487136187617,0.2221832101157751
2022-06-30 15:09:40,1.433884,0.074634,0.076527,0.129506,21.031305,-2.073067,-0.998861,23.011271,0.0018929999999999,0.052979,0.054872,0.9920630615971509,0.0357304643261606,0.1955851504017983,0.0,0.9894780499679923,0.7568972411035185,0.9997546799516916,0.15993615547969497,0.22355776920308063
2022-06-30 15:09:41,1.547039,0.075065,0.076941,0.129432,21.051781,-2.069654,-0.985735,23.008777,0.0018759999999999,0.0524909999999999,0.0543669999999999,0.9829328704959228,0.035738779242551,0.195397953220241,0.0,0.9803716493404603,0.7500999600159536,0.9905457427536221,0.1569241579174278,0.20179162168164355
2022-06-30 15:09:42,1.542325,0.07496,0.077598,0.129892,21.036161,-2.066767,-0.984029,23.010746,0.002638,0.052294,0.054932,0.9931478367774949,0.0504445931733435,0.1356801708526214,0.0,0.9905599985574018,1.0547780887644942,0.9868282004830926,0.20534511995280252,0.19402757617795038
2022-06-30 15:09:43,1.259436,0.074445,0.0766,0.129901,21.04023,-2.063223,-0.978123,23.007201,0.002155,0.0533009999999999,0.0554559999999999,1.0026215400191645,0.0404300026265431,0.0897824840671397,0.0,1.0000090162382431,0.8616553378648539,1.0058310688405787,0.22468115047054282,0.18672164595511703
2022-06-30 15:09:44,1.207573,0.072755,0.075109,0.129846,21.03813,-2.045635,-0.979698,23.012058,0.0023539999999999,0.0547369999999999,0.0570909999999999,1.0321816636835348,0.0430048595125871,0.0318136567992709,0.0,1.0294921152996528,0.9412235105957216,1.0329294987922695,0.060331184459970655,0.16182040320018595
2022-06-30 15:09:45,1.570613,0.074356,0.075676,0.129524,21.035768,-2.055085,-0.972872,23.007858,0.0013199999999999,0.053848,0.0551679999999999,0.9974146191535136,0.0245129900276697,0.4481288290487493,0.0,0.9948156630090774,0.5277888844461815,1.016153381642513,0.0547138879874457,0.1362678357176904
2022-06-30 15:09:46,1.41031,0.073595,0.075755,0.129396,21.032355,-2.059679,-0.965653,23.00602,0.00216,0.053641,0.055801,1.008858997306142,0.0402669549979495,0.0934532433507372,0.0,1.00623022062735,0.863654538184726,1.012247131642513,0.20226522952364467,0.13549786311040096
2022-06-30 15:09:47,1.509321,0.073322,0.07587,0.129423,21.035899,-2.049179,-0.957516,23.007595,0.002548,0.053553,0.056101,1.0142828732078613,0.0475781454233112,0.0711466368163695,0.0,1.0116399635743973,1.0187924830067971,1.0105865036231894,0.20114061182034082,0.12961272844785046
2022-06-30 15:09:48,1.41974,0.074409,0.07649,0.129166,21.037736,-2.051279,-0.952134,23.008908,0.0020809999999999,0.052676,0.054757,0.9899839091681584,0.0395049072650302,0.1106095418770364,0.0,0.987404315171624,0.8320671731307078,0.9940368357487931,0.2165300338370328,0.168662440792116
2022-06-30 15:09:49,1.556469,0.074393,0.076905,0.129827,21.037605,-2.046554,-0.948065,23.007595,0.002512,0.052922,0.055434,1.002223789119705,0.0474651852691646,0.0686035177407557,0.0,0.9996123017554615,1.0043982407037184,0.9986790458937206,0.2483485788013195,0.21707111349558444
2022-06-30 15:09:50,1.311299,0.074199,0.076091,0.129781,21.044037,-2.043535,-0.946753,23.007989,0.001892,0.05369,0.055582,1.0048995678978867,0.0352386805982381,0.2066568826334439,0.0,1.002281108276005,0.7564974010395841,1.0131717995169092,0.14854083787676703,0.20364001558386502
2022-06-30 15:09:51,1.476317,0.074997,0.077362,0.130075,21.039312,-2.039336,-0.938615,23.005363,0.002365,0.0527129999999999,0.055078,0.995787456382998,0.0448647418143188,0.0100586493751129,0.0,0.9931927401249651,0.9456217512994801,0.994735054347825,0.2427586234571617,0.21404451849307027
2022-06-30 15:09:52,1.693198,0.07412,0.076416,0.129984,21.033536,-2.033167,-0.934546,23.007464,0.0022959999999999,0.0535679999999999,0.0558639999999999,1.0099980112455025,0.042860609680972,0.0350612134373258,0.0,1.007366266646228,0.9180327868852058,1.0108695652173902,0.21707489153631204,0.21418073291789005
2022-06-30 15:09:53,1.551754,0.073926,0.076285,0.129726,21.044168,-2.034217,-0.929558,23.00497,0.002359,0.053441,0.0558,1.0088409177198026,0.0441413120766438,0.0062282261133949,0.0,1.0062121881508597,0.9432227109156337,1.0084729770531409,0.22268881256794687,0.20776579135954693
2022-06-30 15:09:54,1.438599,0.074052,0.076101,0.12968,21.035899,-2.036579,-0.924571,23.006414,0.0020489999999999,0.0535789999999999,0.0556279999999999,1.005731228869483,0.038241881298992,0.1390445723662807,0.0,1.0031106021945504,0.8192722910835265,1.0110771437198056,0.1890385476787096,0.21789021881003257
2022-06-30 15:09:55,1.457458,0.07518,0.076868,0.129616,21.039705,-2.026736,-0.917877,23.000769,0.001688,0.052748,0.054436,0.9841803619533188,0.0320006066465716,0.2795569923840619,0.0,0.981615890218283,0.6749300279888044,0.995395531400967,0.13076070407085694,0.18989073896345637
2022-06-30 15:09:56,1.726202,0.073416,0.075587,0.13003,21.032224,-2.026342,-0.910133,22.9988,0.002171,0.054443,0.056614,1.0235577009998014,0.039875835721108,0.10225867479947,0.0,1.020890624013849,0.8680527788884447,1.0273814915458945,0.10729854247010917,0.16244665169690564
2022-06-30 15:09:57,1.339588,0.073301,0.075445,0.129873,21.030648,-2.032773,-0.912758,22.998669,0.0021439999999999,0.0544279999999999,0.0565719999999999,1.02279835837356,0.039390765951974,0.1131792528759462,0.0,1.0201332600012605,0.8572570971610954,1.0270984299516899,0.10907764948130039,0.134043860925244
2022-06-30 15:09:58,1.15571,0.073973,0.07639,0.129616,21.040099,-2.025554,-0.900026,23.003394,0.002417,0.053226,0.055643,1.0060024226645696,0.0454092847614932,0.022318171920145,0.0,1.0033810893419046,0.9664134346261494,1.004415760869566,0.24437240981018038,0.14787732645811172
2022-06-30 15:09:59,1.415025,0.072923,0.075414,0.129487,21.049156,-2.020567,-0.898714,22.99985,0.0024909999999999,0.0540729999999999,0.0565639999999999,1.0226537216828475,0.0460665014609607,0.0371143656563823,0.0,1.019989000189339,0.9960015993602158,1.0203993055555545,0.15669951039935526,0.1543620280402363
2022-06-30 15:10:00,1.603617,0.072571,0.075519,0.129267,21.042987,-2.024242,-0.894382,22.9988,0.002948,0.0537479999999999,0.0566959999999999,1.0250402270796044,0.0548475320471079,0.2348053705589152,0.0,1.0223692870860401,1.1787285085965613,1.014266304347825,0.14213239712609876,0.1630704917042337
2022-06-30 15:10:01,1.160425,0.073359,0.075114,0.128945,21.041543,-2.014398,-0.887295,22.995649,0.001755,0.053831,0.055586,1.0049718862432429,0.0326014266607223,0.2660304807522283,0.0,1.0023532381819658,0.7017193122750899,1.0158325785024163,0.11960891699444376,0.16570330858251953
2022-06-30 15:10:02,1.631906,0.074015,0.075986,0.129129,21.03288,-2.022011,-0.886507,22.993286,0.001971,0.0531429999999999,0.0551139999999999,0.9964383214912044,0.0370879120879121,0.1650243626342792,0.0,0.9938419092786088,0.7880847660935626,1.0028494867149749,0.18040177431926246,0.14971064970979006
2022-06-30 15:10:03,1.443314,0.074083,0.076752,0.129423,21.041018,-2.016236,-0.884538,22.995124,0.002669,0.052671,0.05534,1.000524308003833,0.0506720838396112,0.1408017631280609,0.0,0.9979172489653866,1.0671731307477008,0.9939424818840589,0.22225774700909912,0.16610020886222604
2022-06-30 15:10:04,1.306584,0.074104,0.076107,0.129267,21.036293,-2.006655,-0.877319,22.992105,0.0020029999999999,0.05316,0.0551629999999999,0.9973242212218184,0.0376779970278962,0.1517395342056727,0.0,0.9947255006266267,0.8008796481407036,1.0031702898550732,0.1870582999462304,0.17733168456725892
2022-06-30 15:10:05,1.221718,0.073716,0.076521,0.129331,21.035374,-2.010986,-0.873644,22.988823,0.002805,0.0528099999999999,0.055615,1.0054961942470757,0.053113934596959,0.1957761679323941,0.0,1.0028761800001802,1.1215513794482208,0.9965655193236704,0.20619774199043067,0.19897889081625564
