Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
10:19:36,564;382,362107;0,093546;0,108465;0,146098;-1,606304;-2,679699;-1,985499;24,788712
10:19:36,614;383,399365;0,092601;0,10332;0,146282;-1,632556;-2,677075;-2,024875;24,796588
10:19:36,664;382,456403;0,094491;0,107205;0,146282;-1,611555;-2,661325;-2,030126;24,791337
10:19:36,714;381,04196;0,093336;0,104265;0,147936;-1,61943;-2,64295;-2,017;24,791337
10:19:36,764;382,927884;0,098272;0,11004;0,147017;-1,593178;-2,6482;-2,01175;24,801839
10:19:36,814;383,02218;0,095751;0,107625;0,145914;-1,645683;-2,67445;-2,035376;24,791337
10:19:36,864;383,399365;0,094386;0,105315;0,146466;-1,587927;-2,624575;-2,024875;24,788712
10:19:36,914;383,02218;0,097011;0,10941;0,148854;-1,61943;-2,666575;-2,027501;24,780836
10:19:36,964;382,173514;0,098902;0,11319;0,147752;-1,598428;-2,60095;-2,009125;24,799214
10:19:37,014;381,79633;0,091446;0,101744;0,144996;-1,608929;-2,65345;-2,056377;24,801839
10:19:37,064;382,267811;0,098482;0,111615;0,147752;-1,616805;-2,62195;-2,024875;24,80709
10:19:37,114;382,079218;0,097011;0,109305;0,147752;-1,643057;-2,666575;-2,045876;24,801839
10:19:37,164;381,79633;0,092181;0,10563;0,145363;-1,627306;-2,666575;-2,00125;24,801839
10:19:37,214;382,079218;0,094491;0,10584;0,145363;-1,640432;-2,6377;-2,009125;24,804465
10:19:37,264;381,04196;0,097117;0,10857;0,147384;-1,635182;-2,629825;-2,00125;24,809716
10:19:37,314;381,513441;0,095646;0,10542;0,150324;-1,616805;-2,62195;-2,009125;24,799214
10:19:37,364;381,230553;0,099007;0,11151;0,148671;-1,577427;-2,666575;-1,969749;24,791337
10:19:37,414;381,607737;0,097011;0,11151;0,149957;-1,61943;-2,66395;-2,01175;24,799214
10:19:37,464;381,419145;0,097747;0,11004;0,147936;-1,616805;-2,62195;-1,996;24,783461
10:19:37,514;379,81611;0,095541;0,110355;0,147384;-1,650933;-2,682324;-2,030126;24,786086
10:19:37,564;379,627518;0,095226;0,10983;0,146466;-1,585302;-2,63245;-2,032751;24,814967
10:19:37,614;380,004703;0,096486;0,110355;0,147017;-1,624681;-2,687574;-2,017;24,783461
10:19:37,664;380,57048;0,097642;0,10878;0,148303;-1,606304;-2,650825;-1,974999;24,775585
10:19:37,714;378,778852;0,099007;0,11109;0,146466;-1,606304;-2,6272;-1,996;24,801839
10:19:37,764;378,778852;0,095856;0,108885;0,149038;-1,608929;-2,677075;-2,009125;24,801839
10:19:37,814;378,213075;0,095646;0,11172;0,149589;-1,635182;-2,65345;-2,038001;24,780836
10:19:37,864;378,495964;0,099532;0,10857;0,149589;-1,577427;-2,629825;-1,980249;24,786086
10:19:37,914;380,004703;0,096381;0,10626;0,146466;-1,606304;-2,695449;-2,01175;24,799214
10:19:37,964;379,061741;0,097327;0,11046;0,145363;-1,598428;-2,65345;-1,990749;24,796588
10:19:38,014;379,627518;0,098587;0,110355;0,146282;-1,61943;-2,682324;-2,00125;24,77821
10:19:38,064;378,873149;0,092286;0,107835;0,147384;-1,606304;-2,635075;-2,0065;24,786086
10:19:38,114;379,627518;0,097011;0,10563;0,146649;-1,632556;-2,716449;-2,030126;24,799214
10:19:38,164;379,156037;0,096801;0,10899;0,149222;-1,61418;-2,700699;-2,019625;24,783461
10:19:38,214;380,947664;0,098167;0,109095;0,148487;-1,601054;-2,679699;-2,017;24,817592
10:19:38,264;380,098999;0,094386;0,10584;0,147936;-1,61943;-2,695449;-2,0065;24,786086
10:19:38,314;380,947664;0,096696;0,107835;0,146466;-1,603679;-2,666575;-2,019625;24,801839
10:19:38,364;378,684556;0,095331;0,10857;0,148303;-1,627306;-2,656075;-2,024875;24,799214
10:19:38,414;379,533222;0,101002;0,112665;0,148119;-1,632556;-2,645575;-1,996;24,796588
10:19:38,464;379,533222;0,091866;0,104685;0,146098;-1,627306;-2,656075;-2,027501;24,793963
10:19:38,514;381,513441;0,098167;0,10941;0,150692;-1,624681;-2,6692;-1,998625;24,80709
10:19:38,564;379,250333;0,096591;0,110355;0,150692;-1,622055;-2,650825;-2,009125;24,783461
10:19:38,614;379,344629;0,099532;0,11193;0,150508;-1,622055;-2,6482;-2,009125;24,799214
10:19:38,664;381,513441;0,095751;0,108885;0,149773;-1,632556;-2,692824;-2,02225;24,80709
10:19:38,714;380,853368;0,098692;0,11109;0,149589;-1,61943;-2,695449;-2,00125;24,786086
10:19:38,764;379,533222;0,096381;0,110985;0,149406;-1,637807;-2,614075;-1,990749;24,799214
10:19:38,814;379,344629;0,093966;0,10962;0,147017;-1,643057;-2,684949;-1,996;24,804465
10:19:38,864;379,627518;0,094176;0,104265;0,146282;-1,637807;-2,67445;-1,996;24,804465
10:19:38,914;380,57048;0,097747;0,11109;0,148303;-1,593178;-2,65345;-2,009125;24,801839
10:19:38,964;379,156037;0,097011;0,10836;0,147752;-1,582677;-2,6482;-1,998625;24,793963
10:19:39,014;380,098999;0,091446;0,105525;0,146282;-1,603679;-2,679699;-1,985499;24,793963
10:19:39,064;380,476183;0,094281;0,10626;0,147017;-1,611555;-2,614075;-1,996;24,783461
10:19:39,114;381,607737;0,098482;0,110985;0,148487;-1,632556;-2,677075;-2,017;24,788712
10:19:39,164;381,04196;0,095646;0,10878;0,147568;-1,653558;-2,66395;-2,00125;24,796588
10:19:39,214;381,607737;0,094071;0,106785;0,148671;-1,61418;-2,63245;-1,969749;24,80709
10:19:39,264;383,116476;0,098692;0,11088;0,147568;-1,622055;-2,61145;-1,988124;24,801839
10:19:39,314;381,230553;0,095646;0,10521;0,146649;-1,627306;-2,671825;-2,00125;24,796588
10:19:39,364;382,550699;0,101737;0,10983;0,148303;-1,61943;-2,603575;-1,998625;24,788712
10:19:39,414;382,173514;0,097537;0,109935;0,149038;-1,61943;-2,6377;-1,974999;24,799214
10:19:39,464;382,833588;0,097222;0,11025;0,148487;-1,616805;-2,60095;-2,003875;24,775585
10:19:39,514;381,324849;0,094596;0,10773;0,145731;-1,61943;-2,64295;-1,990749;24,799214
10:19:39,564;381,324849;0,096486;0,106575;0,147936;-1,598428;-2,624575;-1,996;24,786086
10:19:39,614;382,173514;0,094071;0,1071;0,148671;-1,622055;-2,64295;-1,972374;24,791337
10:19:39,664;382,644995;0,096066;0,10689;0,147201;-1,627306;-2,6062;-1,996;24,804465
10:19:39,714;381,513441;0,095016;0,10836;0,149406;-1,572176;-2,63245;-2,003875;24,796588
10:19:39,764;381,984922;0,096906;0,108255;0,149589;-1,582677;-2,603575;-2,00125;24,783461
10:19:39,814;381,890626;0,097222;0,11088;0,151243;-1,624681;-2,65345;-2,014375;24,817592
10:19:39,864;380,476183;0,098797;0,112665;0,149957;-1,616805;-2,6167;-1,996;24,796588
10:19:39,914;381,230553;0,095541;0,10794;0,150875;-1,640432;-2,661325;-2,017;24,812341
10:19:39,964;382,550699;0,098587;0,11151;0,152529;-1,611555;-2,619325;-2,009125;24,796588
10:19:40,014;381,419145;0,101527;0,116656;0,149773;-1,611555;-2,6377;-2,003875;24,801839
10:19:40,064;383,210772;0,101002;0,111615;0,147384;-1,585302;-2,677075;-1,982874;24,804465
10:19:40,114;380,853368;0,097432;0,11151;0,15014;-1,61943;-2,640325;-2,032751;24,793963
10:19:40,164;382,173514;0,098272;0,111405;0,15014;-1,572176;-2,698074;-2,009125;24,783461
10:19:40,214;380,287591;0,094806;0,10941;0,146649;-1,616805;-2,67445;-2,040626;24,820218
10:19:40,264;381,79633;0,092916;0,10689;0,146098;-1,603679;-2,671825;-2,027501;24,796588
10:19:40,314;380,57048;0,098062;0,10983;0,147568;-1,61418;-2,700699;-2,056377;24,793963
10:19:40,364;381,230553;0,093756;0,108045;0,148303;-1,61418;-2,67445;-2,014375;24,793963
10:19:40,414;382,739291;0,092811;0,105525;0,147384;-1,616805;-2,700699;-2,040626;24,814967
10:19:40,464;382,644995;0,094281;0,10773;0,147017;-1,606304;-2,6587;-2,024875;24,791337
10:19:40,514;381,607737;0,098692;0,10983;0,148119;-1,627306;-2,640325;-2,048501;24,77821
10:19:40,564;381,79633;0,094071;0,107625;0,147384;-1,61418;-2,629825;-2,019625;24,788712
10:19:40,614;382,644995;0,097117;0,112875;0,147936;-1,635182;-2,666575;-2,040626;24,814967
10:19:40,664;383,776549;0,099637;0,10668;0,148671;-1,601054;-2,671825;-1,998625;24,796588
10:19:40,714;382,833588;0,095856;0,110145;0,148487;-1,622055;-2,6692;-2,035376;24,793963
10:19:40,764;383,02218;0,097642;0,109095;0,149589;-1,603679;-2,661325;-2,02225;24,786086
10:19:40,814;384,908103;0,097852;0,109725;0,147568;-1,622055;-2,635075;-2,00125;24,796588
10:19:40,864;383,587957;0,094491;0,107205;0,148671;-1,616805;-2,645575;-1,988124;24,799214
10:19:40,914;384,153734;0,096171;0,108465;0,147568;-1,595803;-2,671825;-2,00125;24,801839
10:19:40,964;384,153734;0,095961;0,111825;0,144812;-1,595803;-2,614075;-1,993374;24,796588
10:19:41,014;384,530919;0,095751;0,10521;0,146098;-1,627306;-2,6587;-2,019625;24,801839
10:19:41,064;384,813807;0,095646;0,109305;0,145547;-1,61418;-2,666575;-2,0065;24,80709
10:19:41,114;383,210772;0,097011;0,110985;0,148671;-1,616805;-2,671825;-2,01175;24,786086
10:19:41,164;383,210772;0,093231;0,106785;0,149406;-1,61418;-2,695449;-2,017;24,809716
10:19:41,214;383,116476;0,097011;0,10983;0,148487;-1,640432;-2,679699;-2,019625;24,812341
10:19:41,264;382,550699;0,099112;0,11319;0,147568;-1,622055;-2,608825;-2,00125;24,804465
10:19:41,314;383,305068;0,095121;0,107625;0,147017;-1,645683;-2,682324;-2,040626;24,812341
10:19:41,364;383,682253;0,096276;0,10941;0,147936;-1,627306;-2,6482;-1,993374;24,80709
10:19:41,414;383,587957;0,094806;0,106365;0,144812;-1,645683;-2,64295;-2,019625;24,814967
10:19:41,464;382,550699;0,094806;0,105735;0,146833;-1,61943;-2,62195;-2,00125;24,780836
10:19:41,514;383,116476;0,092916;0,105735;0,147568;-1,632556;-2,713824;-2,02225;24,796588
10:19:41,564;382,550699;0,092706;0,10941;0,149773;-1,624681;-2,6062;-2,014375;24,830719
10:19:41,614;383,399365;0,097011;0,10815;0,147936;-1,627306;-2,682324;-2,0065;24,80709
10:19:41,664;382,362107;0,096276;0,108885;0,147384;-1,643057;-2,6587;-1,988124;24,822843
10:19:41,714;381,79633;0,095856;0,10983;0,147384;-1,637807;-2,614075;-1,993374;24,793963
10:19:41,764;381,513441;0,095226;0,10773;0,147017;-1,595803;-2,64295;-1,948748;24,80709
10:19:41,814;381,607737;0,097327;0,110355;0,145179;-1,611555;-2,661325;-2,0065;24,814967
10:19:41,864;382,173514;0,092811;0,10458;0,145914;-1,601054;-2,640325;-2,0065;24,788712
10:19:41,914;380,664776;0,093861;0,10794;0,149589;-1,624681;-2,61145;-1,982874;24,80709
10:19:41,964;380,287591;0,098377;0,112035;0,149406;-1,643057;-2,6587;-2,02225;24,804465
10:19:42,014;381,136257;0,095751;0,10962;0,147017;-1,61418;-2,650825;-2,024875;24,793963
10:19:42,064;381,136257;0,097747;0,11319;0,148487;-1,585302;-2,635075;-1,993374;24,793963
10:19:42,114;381,136257;0,101002;0,112665;0,148487;-1,603679;-2,608825;-2,009125;24,799214
10:19:42,164;379,438926;0,098167;0,10857;0,149406;-1,606304;-2,705949;-2,00125;24,799214
10:19:42,214;380,664776;0,095646;0,11025;0,149773;-1,622055;-2,67445;-2,027501;24,793963
10:19:42,264;379,81611;0,099427;0,110565;0,15014;-1,624681;-2,635075;-2,01175;24,820218
10:19:42,314;379,533222;0,093021;0,10584;0,148487;-1,637807;-2,692824;-2,077377;24,793963
10:19:42,364;378,967445;0,092601;0,10752;0,147936;-1,635182;-2,67445;-2,040626;24,793963
10:19:42,414;379,344629;0,098902;0,108675;0,147201;-1,640432;-2,705949;-2,032751;24,793963
10:19:42,464;379,250333;0,093126;0,105735;0,147384;-1,643057;-2,721699;-2,032751;24,796588
10:19:42,514;381,230553;0,098797;0,108465;0,145914;-1,653558;-2,682324;-2,069502;24,799214
10:19:42,564;380,287591;0,095961;0,11172;0,147752;-1,624681;-2,671825;-2,024875;24,796588
10:19:42,614;380,947664;0,097117;0,11046;0,146833;-1,637807;-2,677075;-2,040626;24,780836
10:19:42,664;380,193295;0,093966;0,10542;0,148671;-1,590553;-2,671825;-2,024875;24,762457
10:19:42,714;380,098999;0,093231;0,10794;0,147384;-1,61943;-2,65345;-2,048501;24,793963
10:19:42,764;380,381887;0,098587;0,10836;0,147017;-1,601054;-2,711199;-1,996;24,793963
10:19:42,814;380,476183;0,097011;0,109095;0,148487;-1,616805;-2,682324;-2,043251;24,801839
10:19:42,864;381,79633;0,096381;0,109515;0,149589;-1,603679;-2,661325;-2,02225;24,799214
10:19:42,914;381,607737;0,097957;0,11214;0,150324;-1,598428;-2,684949;-2,02225;24,812341
10:19:42,964;379,910406;0,093441;0,106155;0,148671;-1,601054;-2,6482;-1,990749;24,801839
10:19:43,014;381,230553;0,094176;0,107205;0,147568;-1,601054;-2,6377;-2,024875;24,796588
10:19:43,064;380,759072;0,095961;0,10962;0,149038;-1,606304;-2,679699;-1,985499;24,793963
10:19:43,114;382,267811;0,096381;0,10899;0,148487;-1,622055;-2,6062;-2,030126;24,791337
10:19:43,164;381,984922;0,092916;0,106365;0,147384;-1,629931;-2,656075;-2,01175;24,804465
10:19:43,214;381,04196;0,099952;0,11046;0,148487;-1,603679;-2,695449;-2,019625;24,80709
10:19:43,264;381,419145;0,098482;0,110355;0,150324;-1,569551;-2,66395;-2,014375;24,796588
10:19:43,314;382,362107;0,096066;0,10815;0,149406;-1,595803;-2,614075;-2,01175;24,783461
10:19:43,364;381,04196;0,095331;0,106575;0,146649;-1,598428;-2,690199;-2,027501;24,799214
10:19:43,414;381,984922;0,097642;0,110145;0,148303;-1,582677;-2,661325;-2,027501;24,77821
10:19:43,464;381,79633;0,099637;0,10983;0,149589;-1,590553;-2,661325;-2,0065;24,80709
10:19:43,514;382,739291;0,093231;0,10647;0,144812;-1,611555;-2,6377;-2,017;24,791337
10:19:43,564;382,079218;0,096381;0,10857;0,145731;-1,608929;-2,619325;-1,982874;24,788712
10:19:43,614;381,04196;0,094071;0,111615;0,147936;-1,61418;-2,671825;-2,032751;24,783461
10:19:43,664;381,890626;0,097537;0,1092;0,147017;-1,624681;-2,661325;-2,009125;24,783461
10:19:43,714;381,890626;0,094911;0,106365;0,147201;-1,622055;-2,684949;-2,053751;24,791337
10:19:43,764;381,79633;0,093021;0,10542;0,146649;-1,593178;-2,66395;-2,003875;24,799214
10:19:43,814;381,984922;0,093651;0,10941;0,147017;-1,637807;-2,6482;-2,040626;24,814967
10:19:43,864;381,984922;0,094911;0,108045;0,146282;-1,590553;-2,698074;-2,017;24,791337
10:19:43,914;383,399365;0,094806;0,10752;0,148487;-1,622055;-2,6482;-2,009125;24,796588
10:19:43,964;383,399365;0,098587;0,105735;0,148119;-1,585302;-2,6692;-1,988124;24,793963
10:19:44,014;383,02218;0,095751;0,108675;0,146649;-1,645683;-2,671825;-2,009125;24,801839
10:19:44,064;382,173514;0,095436;0,10626;0,148303;-1,622055;-2,661325;-2,030126;24,804465
10:19:44,114;382,644995;0,095331;0,107835;0,148854;-1,595803;-2,629825;-1,998625;24,793963
10:19:44,164;381,607737;0,095121;0,106155;0,146466;-1,577427;-2,6167;-1,974999;24,788712
10:19:44,214;382,739291;0,096696;0,10752;0,145914;-1,603679;-2,6272;-2,019625;24,788712
10:19:44,264;381,419145;0,097642;0,106365;0,147936;-1,580052;-2,6377;-2,003875;24,796588
10:19:44,314;382,173514;0,101737;0,11067;0,151059;-1,627306;-2,6587;-2,02225;24,786086
10:19:44,364;380,853368;0,097747;0,11214;0,150875;-1,61418;-2,6692;-2,009125;24,786086
10:19:44,414;380,664776;0,098692;0,111825;0,149589;-1,635182;-2,6692;-2,035376;24,809716
10:19:44,464;381,702034;0,097747;0,10941;0,150508;-1,637807;-2,645575;-2,00125;24,799214
10:19:44,514;379,721814;0,094806;0,10773;0,148854;-1,632556;-2,645575;-2,038001;24,817592
10:19:44,564;379,344629;0,094176;0,107625;0,149038;-1,637807;-2,705949;-2,038001;24,788712
10:19:44,614;380,476183;0,096276;0,10731;0,146282;-1,637807;-2,682324;-2,035376;24,791337
10:19:44,664;382,550699;0,094701;0,112875;0,15014;-1,616805;-2,679699;-2,00125;24,80709
10:19:44,714;380,381887;0,096066;0,111405;0,146282;-1,666684;-2,645575;-2,027501;24,799214
10:19:44,764;379,627518;0,094596;0,10752;0,148671;-1,640432;-2,679699;-2,014375;24,796588
10:19:44,814;380,287591;0,099427;0,110985;0,149773;-1,653558;-2,645575;-2,040626;24,793963
10:19:44,864;380,098999;0,095961;0,10878;0,148854;-1,645683;-2,66395;-2,027501;24,80709
10:19:44,914;383,02218;0,096486;0,10647;0,146466;-1,632556;-2,656075;-2,00125;24,799214
10:19:44,964;382,173514;0,094176;0,108255;0,145914;-1,624681;-2,645575;-2,003875;24,788712
10:19:45,014;381,230553;0,095856;0,10815;0,147017;-1,629931;-2,63245;-2,027501;24,80709
10:19:45,064;379,721814;0,098797;0,108045;0,147752;-1,61418;-2,666575;-2,0065;24,799214
10:19:45,114;380,947664;0,098587;0,109515;0,148303;-1,598428;-2,679699;-1,996;24,80709
10:19:45,164;383,02218;0,097432;0,111825;0,148854;-1,593178;-2,682324;-1,998625;24,799214
10:19:45,214;383,02218;0,095856;0,108675;0,147752;-1,611555;-2,684949;-1,985499;24,799214
10:19:45,264;383,210772;0,097537;0,107835;0,147752;-1,595803;-2,63245;-1,988124;24,783461
10:19:45,314;382,267811;0,094071;0,106575;0,148303;-1,606304;-2,6482;-1,993374;24,812341
10:19:45,364;383,305068;0,096171;0,10773;0,148487;-1,577427;-2,67445;-1,988124;24,780836
10:19:45,414;382,739291;0,097432;0,109935;0,147936;-1,608929;-2,682324;-1,985499;24,796588
10:19:45,464;382,079218;0,094071;0,106785;0,148671;-1,611555;-2,6272;-1,972374;24,804465
10:19:45,514;382,550699;0,096276;0,110775;0,147017;-1,624681;-2,635075;-2,040626;24,793963
10:19:45,564;383,305068;0,094491;0,10773;0,147568;-1,611555;-2,690199;-2,035376;24,809716
10:19:45,614;382,739291;0,098377;0,110565;0,147384;-1,629931;-2,684949;-2,024875;24,793963
10:19:45,664;383,210772;0,095121;0,107835;0,146649;-1,611555;-2,711199;-2,019625;24,796588
10:19:45,714;383,776549;0,094701;0,10983;0,145731;-1,627306;-2,677075;-2,014375;24,809716
10:19:45,764;383,682253;0,095541;0,10731;0,145363;-1,635182;-2,692824;-2,009125;24,791337
10:19:45,814;384,059438;0,096696;0,10815;0,147017;-1,624681;-2,65345;-2,040626;24,788712
10:19:45,864;383,870845;0,099427;0,11193;0,149222;-1,608929;-2,690199;-2,040626;24,772959
10:19:45,914;383,587957;0,101527;0,113925;0,151427;-1,627306;-2,65345;-2,030126;24,788712
10:19:45,964;382,833588;0,096696;0,1134;0,150324;-1,611555;-2,65345;-2,0065;24,788712
10:19:46,014;384,813807;0,097011;0,109095;0,149222;-1,645683;-2,671825;-2,035376;24,799214
10:19:46,064;383,870845;0,101107;0,114765;0,149957;-1,595803;-2,682324;-1,996;24,804465
10:19:46,114;381,702034;0,098902;0,111195;0,148671;-1,627306;-2,6272;-2,02225;24,77821
10:19:46,164;382,550699;0,096591;0,10983;0,147384;-1,587927;-2,713824;-2,009125;24,791337
10:19:46,214;383,399365;0,095331;0,10815;0,149406;-1,635182;-2,666575;-2,02225;24,796588
10:19:46,264;382,927884;0,099532;0,110565;0,151794;-1,598428;-2,635075;-1,982874;24,809716
10:19:46,314;382,362107;0,095856;0,108045;0,148487;-1,627306;-2,6377;-2,0065;24,801839
10:19:46,364;381,04196;0,098272;0,111825;0,147936;-1,616805;-2,687574;-1,996;24,817592
10:19:46,414;382,833588;0,093966;0,10731;0,146466;-1,629931;-2,661325;-1,998625;24,796588
10:19:46,464;382,267811;0,098692;0,10815;0,146833;-1,61418;-2,64295;-2,017;24,788712
10:19:46,514;383,02218;0,097957;0,10857;0,149038;-1,645683;-2,700699;-2,038001;24,809716
10:19:46,564;382,739291;0,096486;0,10836;0,148303;-1,61943;-2,66395;-2,030126;24,812341
10:19:46,614;383,02218;0,096171;0,108045;0,147936;-1,643057;-2,695449;-2,043251;24,80709
10:19:46,664;383,493661;0,094071;0,106155;0,147568;-1,624681;-2,703324;-2,064252;24,80709
10:19:46,714;381,79633;0,094806;0,10668;0,147936;-1,648308;-2,6482;-2,024875;24,796588
10:19:46,764;383,210772;0,095541;0,109095;0,149038;-1,611555;-2,698074;-2,024875;24,809716
10:19:46,814;383,116476;0,095121;0,10626;0,147384;-1,666684;-2,679699;-2,043251;24,783461
10:19:46,864;383,870845;0,094596;0,110355;0,148671;-1,624681;-2,698074;-2,003875;24,793963
10:19:46,914;383,587957;0,104047;0,116341;0,152345;-1,67456;-2,711199;-2,01175;24,814967
10:19:46,964;383,210772;0,101002;0,11361;0,148854;-1,653558;-2,729574;-2,045876;24,80709
10:19:47,014;383,587957;0,094491;0,10626;0,148671;-1,643057;-2,747949;-2,053751;24,801839
10:19:47,064;383,776549;0,096696;0,108045;0,151059;-1,627306;-2,645575;-2,009125;24,812341
10:19:47,114;383,305068;0,098377;0,11004;0,151794;-1,632556;-2,692824;-2,024875;24,80709
10:19:47,164;383,870845;0,095121;0,105525;0,147752;-1,577427;-2,650825;-1,948748;24,793963
10:19:47,214;384,059438;0,097957;0,108675;0,148303;-1,648308;-2,6482;-2,009125;24,783461
10:19:47,264;383,116476;0,095751;0,108675;0,148487;-1,608929;-2,6587;-2,032751;24,788712
10:19:47,314;383,02218;0,098062;0,108885;0,148303;-1,627306;-2,6587;-2,00125;24,809716
10:19:47,364;385,662473;0,094596;0,105;0,147568;-1,616805;-2,698074;-2,0065;24,80709
10:19:47,414;383,493661;0,097852;0,11025;0,149038;-1,656183;-2,656075;-2,040626;24,801839
10:19:47,464;383,493661;0,100267;0,110145;0,150692;-1,611555;-2,656075;-2,019625;24,833345
10:19:47,514;383,776549;0,096171;0,108675;0,149038;-1,632556;-2,687574;-2,00125;24,812341
10:19:47,564;383,682253;0,097327;0,110355;0,149589;-1,632556;-2,6272;-1,993374;24,786086
10:19:47,614;384,436622;0,094806;0,10626;0,147936;-1,671935;-2,661325;-2,027501;24,783461
10:19:47,664;384,813807;0,097117;0,10773;0,147384;-1,622055;-2,682324;-1,998625;24,814967
10:19:47,714;383,02218;0,098272;0,108465;0,149957;-1,616805;-2,66395;-2,0065;24,801839
10:19:47,764;384,059438;0,099637;0,11088;0,147384;-1,61943;-2,708574;-1,982874;24,801839
10:19:47,814;384,342326;0,096696;0,105945;0,147201;-1,629931;-2,6587;-2,030126;24,814967
10:19:47,864;383,776549;0,094491;0,105525;0,148119;-1,640432;-2,692824;-2,024875;24,793963
10:19:47,914;384,813807;0,095751;0,106155;0,147017;-1,653558;-2,6587;-2,051126;24,817592
10:19:47,964;383,399365;0,098167;0,10752;0,146466;-1,661434;-2,65345;-2,019625;24,796588
10:19:48,014;383,305068;0,096486;0,104265;0,145547;-1,653558;-2,708574;-2,048501;24,791337
10:19:48,064;384,625215;0,095331;0,105735;0,146282;-1,629931;-2,687574;-2,024875;24,812341
10:19:48,114;385,662473;0,097117;0,10962;0,146649;-1,650933;-2,65345;-2,032751;24,814967
10:19:48,164;384,059438;0,096801;0,10647;0,145547;-1,637807;-2,65345;-2,017;24,822843
10:19:48,214;383,210772;0,096801;0,10773;0,146649;-1,624681;-2,677075;-2,035376;24,793963
10:19:48,264;384,153734;0,100057;0,11298;0,149038;-1,622055;-2,6692;-2,014375;24,791337
10:19:48,314;383,305068;0,097957;0,11067;0,150692;-1,61418;-2,708574;-2,032751;24,796588
10:19:48,364;384,24803;0,095751;0,106155;0,147201;-1,61943;-2,66395;-2,030126;24,788712
10:19:48,414;383,399365;0,095751;0,107205;0,148671;-1,606304;-2,6587;-2,043251;24,796588
10:19:48,464;384,153734;0,098482;0,112245;0,150324;-1,603679;-2,682324;-2,019625;24,796588
10:19:48,514;383,399365;0,095331;0,10815;0,147568;-1,590553;-2,67445;-2,009125;24,780836
10:19:48,564;383,493661;0,097117;0,109935;0,146833;-1,587927;-2,6587;-2,01175;24,809716
10:19:48,614;382,173514;0,094701;0,10794;0,147384;-1,606304;-2,682324;-2,027501;24,812341
10:19:48,664;381,419145;0,097011;0,107415;0,147568;-1,606304;-2,650825;-2,01175;24,809716
10:19:48,714;382,456403;0,098377;0,109515;0,148303;-1,582677;-2,65345;-2,019625;24,775585
10:19:48,764;383,210772;0,097852;0,109095;0,148854;-1,606304;-2,695449;-1,998625;24,796588
10:19:48,814;381,513441;0,095436;0,109935;0,149589;-1,635182;-2,608825;-2,032751;24,80709
10:19:48,864;380,947664;0,096696;0,1071;0,150692;-1,603679;-2,679699;-2,030126;24,822843
10:19:48,914;382,456403;0,095751;0,109725;0,149406;-1,624681;-2,66395;-2,01175;24,791337
10:19:48,964;382,456403;0,099847;0,10899;0,15014;-1,624681;-2,698074;-2,014375;24,80709
10:19:49,014;381,136257;0,095856;0,108675;0,147017;-1,61418;-2,684949;-2,035376;24,793963
10:19:49,064;382,644995;0,094596;0,108675;0,147017;-1,640432;-2,684949;-2,035376;24,809716
10:19:49,114;381,984922;0,095751;0,106785;0,146282;-1,590553;-2,66395;-2,030126;24,804465
10:19:49,164;383,682253;0,098377;0,108885;0,147017;-1,587927;-2,671825;-2,02225;24,788712
10:19:49,214;382,079218;0,094491;0,108255;0,148303;-1,629931;-2,700699;-2,066877;24,801839
10:19:49,264;382,079218;0,097327;0,109305;0,149222;-1,606304;-2,63245;-1,996;24,786086
10:19:49,314;381,984922;0,095961;0,10857;0,15014;-1,61418;-2,700699;-2,00125;24,801839
10:19:49,364;383,965142;0,095331;0,10794;0,148671;-1,624681;-2,695449;-2,038001;24,786086
10:19:49,414;383,210772;0,092496;0,104265;0,147384;-1,624681;-2,6587;-2,045876;24,786086
10:19:49,464;384,908103;0,095856;0,108675;0,147752;-1,627306;-2,666575;-2,017;24,780836
10:19:49,514;383,399365;0,094701;0,10689;0,144996;-1,635182;-2,671825;-2,024875;24,799214
10:19:49,564;384,24803;0,095226;0,105735;0,144996;-1,616805;-2,650825;-2,01175;24,791337
10:19:49,614;383,682253;0,093861;0,10857;0,144261;-1,574801;-2,6692;-1,998625;24,780836
10:19:49,664;382,927884;0,099007;0,111195;0,148119;-1,603679;-2,65345;-2,009125;24,80709
10:19:49,714;383,116476;0,094701;0,10857;0,148119;-1,601054;-2,661325;-1,993374;24,799214
10:19:49,764;384,436622;0,095646;0,108465;0,146466;-1,627306;-2,6482;-2,003875;24,772959
10:19:49,814;384,24803;0,095226;0,10773;0,149406;-1,590553;-2,713824;-2,02225;24,833345
10:19:49,864;383,587957;0,097222;0,11004;0,149589;-1,606304;-2,67445;-2,035376;24,793963
10:19:49,914;383,870845;0,095331;0,1113;0,147017;-1,645683;-2,700699;-2,02225;24,801839
10:19:49,964;383,493661;0,093441;0,1071;0,146098;-1,632556;-2,6692;-2,009125;24,812341
10:19:50,014;383,587957;0,094386;0,108255;0,146282;-1,622055;-2,65345;-2,032751;24,804465
10:19:50,064;383,682253;0,098587;0,110985;0,146649;-1,61418;-2,64295;-2,030126;24,817592
10:19:50,114;383,02218;0,095961;0,109515;0,147384;-1,661434;-2,705949;-2,059002;24,80709
