Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m,Differential pressure (Mean),Pump to inlet DP,Total system DP,Relative_DP,Pressure_Ratio,Relative_Ratio_Dev,Plug_Label
2022-10-13 15:21:56.269,22.714207,-0.790166,23.181139,-1.628789,0.06406,0.073965,0.12415,0.726663,1.0,4701.0,78.35,0.009904999999999997,0.050184999999999994,0.06008999999999999,1.0011746182490688,0.197365799226876,0.08453376392502121,0
2022-10-13 15:21:57.269,22.708563,-0.785179,23.18232,-1.628789,0.064428,0.074196,0.124205,0.853963,1.0,4702.0,78.36666666666666,0.009767999999999999,0.050009,0.059777,0.9959596464482375,0.1953209358128374,0.09401870721443806,0
2022-10-13 15:21:58.269,22.710926,-0.78111,23.181926,-1.630495,0.064081,0.074122,0.12414,1.127421,1.0,4703.0,78.38333333333334,0.010040999999999994,0.05001800000000001,0.060059,1.0006581194445139,0.20074371738739263,0.06886554766723518,0
2022-10-13 15:21:59.269,22.706463,-0.776253,23.183108,-1.627476,0.06364,0.074705,0.12471,0.882251,1.0,4704.0,78.4,0.011064999999999992,0.05000500000000001,0.06107,1.0175026449737168,0.22127344718633743,0.026360041266093148,0
2022-10-13 15:22:00.269,22.712107,-0.766147,23.18744,-1.63732,0.063871,0.07482,0.124637,1.004836,1.0,4705.0,78.41666666666667,0.010949,0.049817,0.060766,1.012437624438724,0.21977999919707736,0.019432796450338463,0
2022-10-13 15:22:01.269,22.709876,-0.761947,23.185996,-1.643357,0.063309,0.073802,0.123663,0.981262,1.0,4706.0,78.43333333333334,0.010493000000000002,0.04986099999999999,0.06035399999999999,1.0055731887136679,0.21044081665396502,0.023886290870013926,0
2022-10-13 15:22:02.269,22.705938,-0.755121,23.189934,-1.643488,0.063362,0.073424,0.123268,0.811529,1.0,4707.0,78.45,0.010062000000000001,0.049844,0.059906,0.9981089479252576,0.2018657839301836,0.06366092742108154,0
2022-10-13 15:22:03.269,22.706463,-0.755909,23.18232,-1.648476,0.063351,0.074626,0.124526,1.004836,1.0,4708.0,78.46666666666667,0.011274999999999993,0.0499,0.06117499999999999,1.0192520764085005,0.22594737580409197,0.04803970337644836,0
2022-10-13 15:22:04.269,22.710401,-0.747771,23.187177,-1.649395,0.064197,0.075156,0.125399,0.948259,1.0,4709.0,78.48333333333333,0.010958999999999997,0.05024300000000001,0.061202000000000006,1.0197019302060164,0.21811559589204668,0.011712588415634162,0
2022-10-13 15:22:05.269,22.710926,-0.745409,23.18849,-1.657401,0.063714,0.074017,0.123948,0.872822,1.0,4710.0,78.5,0.010302999999999993,0.049931,0.060233999999999996,1.0035738385024866,0.2063406232476166,0.04290472587543459,0
2022-10-13 15:22:06.269,22.715389,-0.739896,23.189015,-1.658582,0.06406,0.073413,0.12336,0.905825,1.0,4711.0,78.51666666666667,0.009353,0.04994699999999999,0.05929999999999999,0.9880122293587915,0.18725474493473215,0.1314331195977756,0
2022-10-13 15:22:07.269,22.714339,-0.731889,23.185077,-1.661995,0.064191,0.074652,0.124949,0.787955,1.0,4712.0,78.53333333333333,0.010460999999999998,0.05029700000000001,0.060758000000000006,1.0123043344246454,0.20798043659787657,0.035298576474127485,0
2022-10-13 15:22:08.269,22.716964,-0.729789,23.187965,-1.669738,0.063719,0.073996,0.123727,0.934114,1.0,4713.0,78.55,0.010277000000000008,0.049731,0.060008000000000006,0.9998083956047619,0.2066476313037885,0.04148069237657437,0
2022-10-13 15:22:09.269,22.707907,-0.718895,23.185733,-1.676301,0.064055,0.074348,0.123966,0.901111,1.0,4714.0,78.56666666666666,0.010292999999999997,0.04961800000000001,0.059911000000000006,0.9981922541840569,0.20744069811967178,0.037802112319965664,0
2022-10-13 15:22:10.269,22.713682,-0.719814,23.187046,-1.673019,0.063456,0.074227,0.123938,0.839818,1.0,4715.0,78.58333333333333,0.010771000000000003,0.049711000000000005,0.06048200000000001,1.0077058289389282,0.2166680077244931,0.004998060891979517,0
2022-10-13 15:22:11.269,22.712239,-0.715089,23.179038,-1.672626,0.064144,0.07419,0.124462,0.811529,1.0,4716.0,78.6,0.010046,0.050272,0.060318,1.0049733836503136,0.19982893402024943,0.07310870068170405,0
2022-10-13 15:22:12.269,22.712764,-0.707214,23.181139,-1.687851,0.063666,0.073965,0.122799,1.000122,1.0,4717.0,78.61666666666666,0.010299000000000003,0.048834,0.059133000000000005,0.9852298003148977,0.2108938261492782,0.021785040809440548,0
2022-10-13 15:22:13.269,22.71237,-0.707739,23.177332,-1.688769,0.063294,0.07345,0.123892,0.835103,1.0,4718.0,78.63333333333334,0.010155999999999998,0.050442,0.060598,1.00963853414307,0.20133616160815174,0.06611754024656114,0
2022-10-13 15:22:14.269,22.717752,-0.694482,23.176281,-1.689951,0.064501,0.074794,0.125482,0.820959,1.0,4719.0,78.65,0.010292999999999997,0.05068800000000001,0.06098100000000001,1.0160197935670907,0.20306180828187564,0.05811325950806634,0
2022-10-13 15:22:15.269,22.713289,-0.69737,23.173525,-1.694282,0.063861,0.074238,0.12369,1.04727,1.0,4720.0,78.66666666666667,0.010376999999999997,0.049451999999999996,0.05982899999999999,0.9968260315397495,0.20983560148019328,0.02669353538410213,0
2022-10-13 15:22:16.269,22.718933,-0.692119,23.176544,-1.695332,0.064081,0.074059,0.124076,1.108562,1.0,4721.0,78.68333333333334,0.009978,0.050017000000000006,0.05999500000000001,0.9995917993318839,0.19948818425366865,0.07468924253585052,0
2022-10-13 15:22:17.269,22.721033,-0.681488,23.16788,-1.695594,0.064338,0.07503,0.123654,0.679515,1.0,4722.0,78.7,0.010691999999999993,0.048624,0.059315999999999994,0.9882788093869491,0.21988688946015408,0.019928598799049624,0
2022-10-13 15:22:18.269,22.723658,-0.678469,23.170637,-1.699532,0.063777,0.074122,0.124085,0.835103,1.0,4723.0,78.71666666666667,0.010344999999999993,0.04996300000000001,0.060308,1.004806771132715,0.20704907533424047,0.039618624799556246,0
2022-10-13 15:22:19.269,22.724052,-0.680832,23.177332,-1.698482,0.063519,0.073539,0.122533,1.014266,1.0,4724.0,78.73333333333333,0.010019999999999987,0.04899400000000001,0.059014,0.983247111355476,0.20451066435350515,0.05139285090786938,0
2022-10-13 15:22:20.269,22.726415,-0.670331,23.175231,-1.700582,0.06395,0.074243,0.12358,0.952974,1.0,4725.0,78.75,0.010292999999999997,0.04933699999999999,0.05962999999999999,0.9935104424395402,0.2086221573634926,0.032322003551103706,0
2022-10-13 15:22:21.269,22.721952,-0.669281,23.175494,-1.701763,0.063987,0.0746,0.124186,0.981262,1.0,4726.0,78.76666666666667,0.010612999999999997,0.049586000000000005,0.060199,1.0029906946908922,0.21402787020791733,0.007248016009326119,0
2022-10-13 15:22:22.269,22.72799,-0.663768,23.176938,-1.704388,0.063892,0.073859,0.123617,0.820959,1.0,4727.0,78.78333333333333,0.00996699999999999,0.04975800000000001,0.059725,0.9950932613567257,0.2003054723768562,0.07089831378905576,0
2022-10-13 15:22:23.269,22.731009,-0.656943,23.177857,-1.705307,0.064312,0.07397,0.12414,0.924685,1.0,4728.0,78.8,0.009658,0.050170000000000006,0.059828000000000006,0.9968093702879898,0.19250164437623327,0.1070957759364588,0
2022-10-13 15:22:24.269,22.728252,-0.652349,23.178776,-1.703732,0.064249,0.074012,0.123984,0.868107,1.0,4729.0,78.81666666666666,0.009762999999999994,0.049972,0.059734999999999996,0.995259873874324,0.1953654973685789,0.09381201183019161,0
2022-10-13 15:22:25.269,22.729434,-0.644999,23.173656,-1.702026,0.063267,0.073376,0.123323,0.806814,1.0,4730.0,78.83333333333333,0.010108999999999993,0.049947000000000005,0.060056,1.0006081356892342,0.2023904861055496,0.06122713632138588,0
2022-10-13 15:22:26.269,22.72694,-0.642112,23.177594,-1.705569,0.064375,0.073986,0.124168,0.943544,1.0,4731.0,78.85,0.009610999999999995,0.050182000000000004,0.059793,0.9962262264763951,0.19151904031245628,0.11165351008969904,0
2022-10-13 15:22:27.269,22.729434,-0.638961,23.176675,-1.707144,0.063021,0.073424,0.123856,0.726663,1.0,4732.0,78.86666666666666,0.01040300000000001,0.05043199999999999,0.060835,1.0135872508101533,0.2062736700176474,0.04321528333611446,0
2022-10-13 15:22:28.269,22.724183,-0.63463,23.18022,-1.709769,0.063645,0.073991,0.124131,0.820959,1.0,4733.0,78.88333333333334,0.010346000000000008,0.050140000000000004,0.06048600000000001,1.0077724739459677,0.20633812648331717,0.04291630692658177,0
2022-10-13 15:22:29.269,22.719589,-0.628067,23.170243,-1.711213,0.063834,0.074311,0.124536,1.132136,1.0,4734.0,78.9,0.010477,0.05022499999999999,0.06070199999999999,1.011371304326094,0.20859714092302795,0.032438040405928015,0
2022-10-13 15:22:30.269,22.723002,-0.623736,23.174312,-1.707932,0.063981,0.074337,0.124462,1.009551,1.0,4735.0,78.91666666666667,0.010356000000000004,0.050125,0.06048100000000001,1.0076891676871684,0.2065993695886367,0.04170455066858658,0
2022-10-13 15:22:31.269,22.731009,-0.620848,23.177857,-1.713313,0.0628,0.072951,0.12211,0.604078,1.0,4736.0,78.93333333333334,0.010151000000000007,0.049158999999999994,0.05931,0.9881788418763902,0.2064890154597235,0.04221641989530789,0
2022-10-13 15:22:32.269,22.720771,-0.614942,23.176938,-1.70885,0.064727,0.074301,0.123819,0.816244,1.0,4737.0,78.95,0.009574,0.04951799999999999,0.05909199999999999,0.9845466889927438,0.19333993012782974,0.10320745128864517,0
2022-10-13 15:22:33.269,22.725233,-0.606935,23.173525,-1.706882,0.06343,0.073817,0.123323,0.825674,1.0,4738.0,78.96666666666667,0.010386999999999993,0.04950600000000001,0.059893,0.9978923516523797,0.20980871391924358,0.02681825128886517,0
2022-10-13 15:22:34.269,22.723002,-0.60746,23.172081,-1.707144,0.06405,0.073634,0.12358,0.688944,1.0,4739.0,78.98333333333333,0.00958400000000001,0.04994599999999999,0.05953,0.9918443172635559,0.19188339640018443,0.10996347211184221,0
2022-10-13 15:22:35.269,22.728384,-0.603391,23.166961,-1.710425,0.06364,0.073166,0.123718,0.750237,1.0,4740.0,79.0,0.009525999999999993,0.050552,0.06007799999999999,1.0009746832279507,0.18843589895752957,0.12595442657339706,0
2022-10-13 15:22:36.269,22.726152,-0.601554,23.168142,-1.708982,0.064002,0.074453,0.124609,0.985977,1.0,4741.0,79.01666666666667,0.010451000000000002,0.05015599999999999,0.060606999999999994,1.0097884854089085,0.2083657316027674,0.03351141492289833,0
2022-10-13 15:22:37.269,22.725496,-0.596566,23.16381,-1.707932,0.063488,0.074054,0.124205,0.924685,1.0,4742.0,79.03333333333333,0.010565999999999992,0.050151,0.06071699999999999,1.0116212231024915,0.21067953421598323,0.02277901762995982,0
2022-10-13 15:22:38.269,22.726415,-0.590922,23.164992,-1.718694,0.063992,0.073765,0.123819,0.646511,1.0,4743.0,79.05,0.009773000000000004,0.050054,0.059827000000000005,0.99679270903623,0.19524523024672866,0.09436986172006656,0
2022-10-13 15:22:39.269,22.730615,-0.580685,23.165911,-1.709507,0.062874,0.073009,0.122827,0.853963,1.0,4744.0,79.06666666666666,0.010135000000000005,0.049818,0.059953000000000006,0.9988920267579704,0.20343643991248328,0.05637555920674531,0
2022-10-13 15:22:40.269,22.728384,-0.576484,23.165648,-1.708194,0.062889,0.072232,0.122542,1.033125,1.0,4745.0,79.08333333333333,0.009343000000000004,0.050309999999999994,0.059653,0.9938936512300168,0.18570491542605008,0.13862188579956392,0
2022-10-13 15:22:41.269,22.728778,-0.577666,23.166305,-1.71725,0.063157,0.073445,0.123406,0.853963,1.0,4746.0,79.1,0.010287999999999992,0.049961000000000005,0.060249,1.0038237572788842,0.2059164965373682,0.04487200533606506,0
